S,2,4,T,prob,Connected,1,3
2,2.0,2.0,0,0.0234,True,,
3,2.0,2.0,0,0.0234,True,,
4,2.0,2.0,0,0.0234,True,,
0,3.0,2.0,0,0.016900000000000002,False,,
1,3.0,2.0,0,0.016900000000000002,False,,
2,3.0,2.0,0,0.016900000000000002,False,,
3,3.0,2.0,0,0.016900000000000002,False,,
4,3.0,2.0,0,0.016900000000000002,False,,
0,4.0,2.0,0,0.0455,False,,
1,4.0,2.0,0,0.0455,False,,
2,4.0,2.0,0,0.0455,False,,
3,4.0,2.0,0,0.0455,False,,
4,4.0,2.0,0,0.0455,False,,
0,0.0,3.0,0,0.034,False,,
1,0.0,3.0,0,0.034,True,,
2,0.0,3.0,0,0.034,True,,
3,0.0,3.0,0,0.034,True,,
4,0.0,3.0,0,0.034,True,,
0,1.0,3.0,0,0.023800000000000005,False,,
1,1.0,3.0,0,0.023800000000000005,False,,
2,1.0,3.0,0,0.023800000000000005,False,,
3,1.0,3.0,0,0.023800000000000005,False,,
4,1.0,3.0,0,0.023800000000000005,False,,
0,2.0,3.0,0,0.030600000000000002,False,,
1,2.0,3.0,0,0.030600000000000002,False,,
2,2.0,3.0,0,0.030600000000000002,False,,
3,2.0,3.0,0,0.030600000000000002,False,,
4,2.0,3.0,0,0.030600000000000002,False,,
0,3.0,3.0,0,0.0221,False,,
1,3.0,3.0,0,0.0221,True,,
2,3.0,3.0,0,0.0221,True,,
3,3.0,3.0,0,0.0221,True,,
4,3.0,3.0,0,0.0221,False,,
0,4.0,3.0,0,0.0595,False,,
1,4.0,3.0,0,0.0595,True,,
2,4.0,3.0,0,0.0595,False,,
3,4.0,3.0,0,0.0595,False,,
4,4.0,3.0,0,0.0595,False,,
0,0.0,4.0,0,0.08800000000000001,False,,
1,0.0,4.0,0,0.08800000000000001,False,,
2,0.0,4.0,0,0.08800000000000001,False,,
3,0.0,4.0,0,0.08800000000000001,False,,
4,0.0,4.0,0,0.08800000000000001,False,,
0,1.0,4.0,0,0.06160000000000001,False,,
1,1.0,4.0,0,0.06160000000000001,False,,
2,1.0,4.0,0,0.06160000000000001,False,,
3,1.0,4.0,0,0.06160000000000001,False,,
4,1.0,4.0,0,0.06160000000000001,False,,
0,2.0,4.0,0,0.07919999999999999,False,,
1,2.0,4.0,0,0.07919999999999999,False,,
2,2.0,4.0,0,0.07919999999999999,False,,
3,2.0,4.0,0,0.07919999999999999,False,,
4,2.0,4.0,0,0.07919999999999999,False,,
0,3.0,4.0,0,0.0572,False,,
1,3.0,4.0,0,0.0572,False,,
2,3.0,4.0,0,0.0572,False,,
3,3.0,4.0,0,0.0572,False,,
4,3.0,4.0,0,0.0572,False,,
0,4.0,4.0,0,0.154,False,,
1,4.0,4.0,0,0.154,False,,
2,4.0,4.0,0,0.154,False,,
3,4.0,4.0,0,0.154,False,,
4,4.0,4.0,0,0.154,False,,
0,0.0,0.0,1,0.032,False,,
1,0.0,0.0,1,0.032,False,,
2,0.0,0.0,1,0.032,False,,
3,0.0,0.0,1,0.032,False,,
4,0.0,0.0,1,0.032,False,,
0,1.0,0.0,1,0.022400000000000003,False,,
1,1.0,0.0,1,0.022400000000000003,False,,
2,1.0,0.0,1,0.022400000000000003,False,,
3,1.0,0.0,1,0.022400000000000003,False,,
4,1.0,0.0,1,0.022400000000000003,False,,
0,2.0,0.0,1,0.0288,False,,
1,2.0,0.0,1,0.0288,False,,
2,2.0,0.0,1,0.0288,False,,
3,2.0,0.0,1,0.0288,False,,
4,2.0,0.0,1,0.0288,False,,
0,3.0,0.0,1,0.020800000000000003,False,,
1,3.0,0.0,1,0.020800000000000003,False,,
2,3.0,0.0,1,0.020800000000000003,False,,
3,3.0,0.0,1,0.020800000000000003,False,,
4,3.0,0.0,1,0.020800000000000003,False,,
0,4.0,0.0,1,0.055999999999999994,False,,
1,4.0,0.0,1,0.055999999999999994,False,,
2,4.0,0.0,1,0.055999999999999994,False,,
3,4.0,0.0,1,0.055999999999999994,False,,
4,4.0,0.0,1,0.055999999999999994,False,,
0,0.0,1.0,1,0.020000000000000004,False,,
1,0.0,1.0,1,0.020000000000000004,True,,
2,0.0,1.0,1,0.020000000000000004,True,,
3,0.0,1.0,1,0.020000000000000004,True,,
4,0.0,1.0,1,0.020000000000000004,True,,
0,1.0,1.0,1,0.014000000000000002,False,,
1,1.0,1.0,1,0.014000000000000002,False,,
2,1.0,1.0,1,0.014000000000000002,False,,
3,1.0,1.0,1,0.014000000000000002,False,,
4,1.0,1.0,1,0.014000000000000002,False,,
0,2.0,1.0,1,0.018,False,,
1,2.0,1.0,1,0.018,False,,
2,2.0,1.0,1,0.018,False,,
3,2.0,1.0,1,0.018,False,,
4,2.0,1.0,1,0.018,False,,
0,3.0,1.0,1,0.013000000000000001,False,,
1,3.0,1.0,1,0.013000000000000001,True,,
2,3.0,1.0,1,0.013000000000000001,True,,
3,3.0,1.0,1,0.013000000000000001,True,,
4,3.0,1.0,1,0.013000000000000001,False,,
0,4.0,1.0,1,0.034999999999999996,False,,
1,4.0,1.0,1,0.034999999999999996,True,,
2,4.0,1.0,1,0.034999999999999996,False,,
3,4.0,1.0,1,0.034999999999999996,False,,
4,4.0,1.0,1,0.034999999999999996,False,,
0,0.0,2.0,1,0.026000000000000002,False,,
1,0.0,2.0,1,0.026000000000000002,True,,
2,0.0,2.0,1,0.026000000000000002,True,,
3,0.0,2.0,1,0.026000000000000002,True,,
4,0.0,2.0,1,0.026000000000000002,True,,
0,1.0,2.0,1,0.0182,True,,
1,1.0,2.0,1,0.0182,True,,
2,1.0,2.0,1,0.0182,True,,
3,1.0,2.0,1,0.0182,True,,
4,1.0,2.0,1,0.0182,True,,
0,2.0,2.0,1,0.0234,False,,
1,2.0,2.0,1,0.0234,False,,
2,2.0,2.0,1,0.0234,True,,
3,2.0,2.0,1,0.0234,True,,
4,2.0,2.0,1,0.0234,True,,
0,3.0,2.0,1,0.016900000000000002,False,,
1,3.0,2.0,1,0.016900000000000002,False,,
2,3.0,2.0,1,0.016900000000000002,False,,
3,3.0,2.0,1,0.016900000000000002,False,,
4,3.0,2.0,1,0.016900000000000002,False,,
0,4.0,2.0,1,0.0455,False,,
1,4.0,2.0,1,0.0455,False,,
2,4.0,2.0,1,0.0455,False,,
3,4.0,2.0,1,0.0455,False,,
4,4.0,2.0,1,0.0455,False,,
0,0.0,3.0,1,0.034,False,,
1,0.0,3.0,1,0.034,True,,
2,0.0,3.0,1,0.034,True,,
3,0.0,3.0,1,0.034,True,,
4,0.0,3.0,1,0.034,True,,
0,1.0,3.0,1,0.023800000000000005,False,,
1,1.0,3.0,1,0.023800000000000005,False,,
2,1.0,3.0,1,0.023800000000000005,False,,
3,1.0,3.0,1,0.023800000000000005,False,,
4,1.0,3.0,1,0.023800000000000005,False,,
0,2.0,3.0,1,0.030600000000000002,False,,
1,2.0,3.0,1,0.030600000000000002,False,,
2,2.0,3.0,1,0.030600000000000002,False,,
3,2.0,3.0,1,0.030600000000000002,False,,
4,2.0,3.0,1,0.030600000000000002,False,,
0,3.0,3.0,1,0.0221,False,,
1,3.0,3.0,1,0.0221,True,,
2,3.0,3.0,1,0.0221,True,,
3,3.0,3.0,1,0.0221,True,,
4,3.0,3.0,1,0.0221,False,,
0,4.0,3.0,1,0.0595,False,,
1,4.0,3.0,1,0.0595,True,,
2,4.0,3.0,1,0.0595,False,,
3,4.0,3.0,1,0.0595,False,,
4,4.0,3.0,1,0.0595,False,,
0,0.0,4.0,1,0.08800000000000001,False,,
1,0.0,4.0,1,0.08800000000000001,False,,
2,0.0,4.0,1,0.08800000000000001,False,,
3,0.0,4.0,1,0.08800000000000001,False,,
4,0.0,4.0,1,0.08800000000000001,False,,
0,1.0,4.0,1,0.06160000000000001,False,,
1,1.0,4.0,1,0.06160000000000001,False,,
2,1.0,4.0,1,0.06160000000000001,False,,
3,1.0,4.0,1,0.06160000000000001,False,,
4,1.0,4.0,1,0.06160000000000001,False,,
0,2.0,4.0,1,0.07919999999999999,False,,
1,2.0,4.0,1,0.07919999999999999,False,,
2,2.0,4.0,1,0.07919999999999999,False,,
3,2.0,4.0,1,0.07919999999999999,False,,
4,2.0,4.0,1,0.07919999999999999,False,,
0,3.0,4.0,1,0.0572,False,,
1,3.0,4.0,1,0.0572,False,,
2,3.0,4.0,1,0.0572,False,,
3,3.0,4.0,1,0.0572,False,,
4,3.0,4.0,1,0.0572,False,,
0,4.0,4.0,1,0.154,False,,
1,4.0,4.0,1,0.154,False,,
2,4.0,4.0,1,0.154,False,,
3,4.0,4.0,1,0.154,False,,
4,4.0,4.0,1,0.154,False,,
0,0.0,0.0,2,0.032,False,,
1,0.0,0.0,2,0.032,False,,
2,0.0,0.0,2,0.032,False,,
3,0.0,0.0,2,0.032,False,,
4,0.0,0.0,2,0.032,False,,
0,1.0,0.0,2,0.022400000000000003,False,,
1,1.0,0.0,2,0.022400000000000003,False,,
2,1.0,0.0,2,0.022400000000000003,False,,
3,1.0,0.0,2,0.022400000000000003,False,,
4,1.0,0.0,2,0.022400000000000003,False,,
0,2.0,0.0,2,0.0288,False,,
1,2.0,0.0,2,0.0288,False,,
2,2.0,0.0,2,0.0288,False,,
3,2.0,0.0,2,0.0288,False,,
4,2.0,0.0,2,0.0288,False,,
0,3.0,0.0,2,0.020800000000000003,False,,
1,3.0,0.0,2,0.020800000000000003,False,,
2,3.0,0.0,2,0.020800000000000003,False,,
3,3.0,0.0,2,0.020800000000000003,False,,
4,3.0,0.0,2,0.020800000000000003,False,,
0,4.0,0.0,2,0.055999999999999994,False,,
1,4.0,0.0,2,0.055999999999999994,False,,
2,4.0,0.0,2,0.055999999999999994,False,,
3,4.0,0.0,2,0.055999999999999994,False,,
4,4.0,0.0,2,0.055999999999999994,False,,
0,0.0,1.0,2,0.020000000000000004,False,,
1,0.0,1.0,2,0.020000000000000004,True,,
2,0.0,1.0,2,0.020000000000000004,True,,
3,0.0,1.0,2,0.020000000000000004,True,,
4,0.0,1.0,2,0.020000000000000004,True,,
0,1.0,1.0,2,0.014000000000000002,False,,
1,1.0,1.0,2,0.014000000000000002,False,,
2,1.0,1.0,2,0.014000000000000002,False,,
3,1.0,1.0,2,0.014000000000000002,False,,
4,1.0,1.0,2,0.014000000000000002,False,,
0,2.0,1.0,2,0.018,False,,
1,2.0,1.0,2,0.018,False,,
2,2.0,1.0,2,0.018,False,,
3,2.0,1.0,2,0.018,False,,
4,2.0,1.0,2,0.018,False,,
0,3.0,1.0,2,0.013000000000000001,False,,
1,3.0,1.0,2,0.013000000000000001,True,,
2,3.0,1.0,2,0.013000000000000001,True,,
3,3.0,1.0,2,0.013000000000000001,True,,
4,3.0,1.0,2,0.013000000000000001,False,,
0,4.0,1.0,2,0.034999999999999996,False,,
1,4.0,1.0,2,0.034999999999999996,True,,
2,4.0,1.0,2,0.034999999999999996,False,,
3,4.0,1.0,2,0.034999999999999996,False,,
4,4.0,1.0,2,0.034999999999999996,False,,
0,0.0,2.0,2,0.026000000000000002,False,,
1,0.0,2.0,2,0.026000000000000002,True,,
2,0.0,2.0,2,0.026000000000000002,True,,
3,0.0,2.0,2,0.026000000000000002,True,,
4,0.0,2.0,2,0.026000000000000002,True,,
0,1.0,2.0,2,0.0182,True,,
1,1.0,2.0,2,0.0182,True,,
2,1.0,2.0,2,0.0182,True,,
3,1.0,2.0,2,0.0182,True,,
4,1.0,2.0,2,0.0182,True,,
0,2.0,2.0,2,0.0234,False,,
1,2.0,2.0,2,0.0234,False,,
2,2.0,2.0,2,0.0234,True,,
3,2.0,2.0,2,0.0234,True,,
4,2.0,2.0,2,0.0234,True,,
0,3.0,2.0,2,0.016900000000000002,False,,
1,3.0,2.0,2,0.016900000000000002,False,,
2,3.0,2.0,2,0.016900000000000002,False,,
3,3.0,2.0,2,0.016900000000000002,False,,
4,3.0,2.0,2,0.016900000000000002,False,,
0,4.0,2.0,2,0.0455,False,,
1,4.0,2.0,2,0.0455,False,,
2,4.0,2.0,2,0.0455,False,,
3,4.0,2.0,2,0.0455,False,,
4,4.0,2.0,2,0.0455,False,,
0,0.0,3.0,2,0.034,False,,
1,0.0,3.0,2,0.034,True,,
2,0.0,3.0,2,0.034,True,,
3,0.0,3.0,2,0.034,True,,
4,0.0,3.0,2,0.034,True,,
0,1.0,3.0,2,0.023800000000000005,False,,
1,1.0,3.0,2,0.023800000000000005,False,,
2,1.0,3.0,2,0.023800000000000005,False,,
3,1.0,3.0,2,0.023800000000000005,False,,
4,1.0,3.0,2,0.023800000000000005,False,,
0,2.0,3.0,2,0.030600000000000002,False,,
1,2.0,3.0,2,0.030600000000000002,False,,
2,2.0,3.0,2,0.030600000000000002,False,,
3,2.0,3.0,2,0.030600000000000002,False,,
4,2.0,3.0,2,0.030600000000000002,False,,
0,3.0,3.0,2,0.0221,False,,
1,3.0,3.0,2,0.0221,True,,
2,3.0,3.0,2,0.0221,True,,
3,3.0,3.0,2,0.0221,True,,
4,3.0,3.0,2,0.0221,False,,
0,4.0,3.0,2,0.0595,False,,
1,4.0,3.0,2,0.0595,True,,
2,4.0,3.0,2,0.0595,False,,
3,4.0,3.0,2,0.0595,False,,
4,4.0,3.0,2,0.0595,False,,
0,0.0,4.0,2,0.08800000000000001,False,,
1,0.0,4.0,2,0.08800000000000001,True,,
2,0.0,4.0,2,0.08800000000000001,True,,
3,0.0,4.0,2,0.08800000000000001,True,,
4,0.0,4.0,2,0.08800000000000001,True,,
0,1.0,4.0,2,0.06160000000000001,False,,
1,1.0,4.0,2,0.06160000000000001,False,,
2,1.0,4.0,2,0.06160000000000001,False,,
3,1.0,4.0,2,0.06160000000000001,False,,
4,1.0,4.0,2,0.06160000000000001,False,,
0,2.0,4.0,2,0.07919999999999999,False,,
1,2.0,4.0,2,0.07919999999999999,False,,
2,2.0,4.0,2,0.07919999999999999,True,,
3,2.0,4.0,2,0.07919999999999999,True,,
4,2.0,4.0,2,0.07919999999999999,True,,
0,3.0,4.0,2,0.0572,False,,
1,3.0,4.0,2,0.0572,True,,
2,3.0,4.0,2,0.0572,True,,
3,3.0,4.0,2,0.0572,True,,
4,3.0,4.0,2,0.0572,False,,
0,4.0,4.0,2,0.154,False,,
1,4.0,4.0,2,0.154,False,,
2,4.0,4.0,2,0.154,False,,
3,4.0,4.0,2,0.154,False,,
4,4.0,4.0,2,0.154,False,,
0,0.0,0.0,3,0.032,False,,
1,0.0,0.0,3,0.032,False,,
2,0.0,0.0,3,0.032,False,,
3,0.0,0.0,3,0.032,False,,
4,0.0,0.0,3,0.032,False,,
0,1.0,0.0,3,0.022400000000000003,False,,
1,1.0,0.0,3,0.022400000000000003,False,,
2,1.0,0.0,3,0.022400000000000003,False,,
3,1.0,0.0,3,0.022400000000000003,False,,
4,1.0,0.0,3,0.022400000000000003,False,,
0,2.0,0.0,3,0.0288,False,,
1,2.0,0.0,3,0.0288,False,,
2,2.0,0.0,3,0.0288,False,,
3,2.0,0.0,3,0.0288,False,,
4,2.0,0.0,3,0.0288,False,,
0,3.0,0.0,3,0.020800000000000003,False,,
1,3.0,0.0,3,0.020800000000000003,False,,
2,3.0,0.0,3,0.020800000000000003,False,,
3,3.0,0.0,3,0.020800000000000003,False,,
4,3.0,0.0,3,0.020800000000000003,False,,
0,4.0,0.0,3,0.055999999999999994,False,,
1,4.0,0.0,3,0.055999999999999994,False,,
2,4.0,0.0,3,0.055999999999999994,False,,
3,4.0,0.0,3,0.055999999999999994,False,,
4,4.0,0.0,3,0.055999999999999994,False,,
0,0.0,1.0,3,0.020000000000000004,False,,
1,0.0,1.0,3,0.020000000000000004,True,,
2,0.0,1.0,3,0.020000000000000004,True,,
3,0.0,1.0,3,0.020000000000000004,True,,
4,0.0,1.0,3,0.020000000000000004,True,,
0,1.0,1.0,3,0.014000000000000002,False,,
1,1.0,1.0,3,0.014000000000000002,False,,
2,1.0,1.0,3,0.014000000000000002,False,,
3,1.0,1.0,3,0.014000000000000002,False,,
4,1.0,1.0,3,0.014000000000000002,False,,
0,2.0,1.0,3,0.018,False,,
1,2.0,1.0,3,0.018,False,,
2,2.0,1.0,3,0.018,False,,
3,2.0,1.0,3,0.018,False,,
4,2.0,1.0,3,0.018,False,,
0,3.0,1.0,3,0.013000000000000001,False,,
1,3.0,1.0,3,0.013000000000000001,True,,
2,3.0,1.0,3,0.013000000000000001,True,,
3,3.0,1.0,3,0.013000000000000001,True,,
4,3.0,1.0,3,0.013000000000000001,False,,
0,4.0,1.0,3,0.034999999999999996,False,,
1,4.0,1.0,3,0.034999999999999996,True,,
2,4.0,1.0,3,0.034999999999999996,False,,
3,4.0,1.0,3,0.034999999999999996,False,,
4,4.0,1.0,3,0.034999999999999996,False,,
0,0.0,2.0,3,0.026000000000000002,False,,
1,0.0,2.0,3,0.026000000000000002,False,,
2,0.0,2.0,3,0.026000000000000002,False,,
3,0.0,2.0,3,0.026000000000000002,False,,
4,0.0,2.0,3,0.026000000000000002,False,,
0,1.0,2.0,3,0.0182,False,,
1,1.0,2.0,3,0.0182,False,,
2,1.0,2.0,3,0.0182,False,,
3,1.0,2.0,3,0.0182,False,,
4,1.0,2.0,3,0.0182,False,,
0,2.0,2.0,3,0.0234,False,,
1,2.0,2.0,3,0.0234,False,,
2,2.0,2.0,3,0.0234,False,,
3,2.0,2.0,3,0.0234,False,,
4,2.0,2.0,3,0.0234,False,,
0,3.0,2.0,3,0.016900000000000002,False,,
1,3.0,2.0,3,0.016900000000000002,False,,
2,3.0,2.0,3,0.016900000000000002,False,,
3,3.0,2.0,3,0.016900000000000002,False,,
4,3.0,2.0,3,0.016900000000000002,False,,
0,4.0,2.0,3,0.0455,False,,
1,4.0,2.0,3,0.0455,False,,
2,4.0,2.0,3,0.0455,False,,
3,4.0,2.0,3,0.0455,False,,
4,4.0,2.0,3,0.0455,False,,
0,0.0,3.0,3,0.034,False,,
1,0.0,3.0,3,0.034,True,,
2,0.0,3.0,3,0.034,True,,
3,0.0,3.0,3,0.034,True,,
4,0.0,3.0,3,0.034,True,,
0,1.0,3.0,3,0.023800000000000005,False,,
1,1.0,3.0,3,0.023800000000000005,False,,
2,1.0,3.0,3,0.023800000000000005,False,,
3,1.0,3.0,3,0.023800000000000005,False,,
4,1.0,3.0,3,0.023800000000000005,False,,
0,2.0,3.0,3,0.030600000000000002,False,,
1,2.0,3.0,3,0.030600000000000002,False,,
2,2.0,3.0,3,0.030600000000000002,False,,
3,2.0,3.0,3,0.030600000000000002,False,,
4,2.0,3.0,3,0.030600000000000002,False,,
0,3.0,3.0,3,0.0221,False,,
1,3.0,3.0,3,0.0221,True,,
2,3.0,3.0,3,0.0221,True,,
3,3.0,3.0,3,0.0221,True,,
4,3.0,3.0,3,0.0221,False,,
0,4.0,3.0,3,0.0595,False,,
1,4.0,3.0,3,0.0595,True,,
2,4.0,3.0,3,0.0595,False,,
3,4.0,3.0,3,0.0595,False,,
4,4.0,3.0,3,0.0595,False,,
0,0.0,4.0,3,0.08800000000000001,False,,
1,0.0,4.0,3,0.08800000000000001,True,,
2,0.0,4.0,3,0.08800000000000001,True,,
3,0.0,4.0,3,0.08800000000000001,True,,
4,0.0,4.0,3,0.08800000000000001,True,,
0,1.0,4.0,3,0.06160000000000001,False,,
1,1.0,4.0,3,0.06160000000000001,False,,
2,1.0,4.0,3,0.06160000000000001,False,,
3,1.0,4.0,3,0.06160000000000001,False,,
4,1.0,4.0,3,0.06160000000000001,False,,
0,2.0,4.0,3,0.07919999999999999,False,,
1,2.0,4.0,3,0.07919999999999999,False,,
2,2.0,4.0,3,0.07919999999999999,True,,
3,2.0,4.0,3,0.07919999999999999,True,,
4,2.0,4.0,3,0.07919999999999999,True,,
0,3.0,4.0,3,0.0572,False,,
1,3.0,4.0,3,0.0572,True,,
2,3.0,4.0,3,0.0572,True,,
3,3.0,4.0,3,0.0572,True,,
4,3.0,4.0,3,0.0572,False,,
0,4.0,4.0,3,0.154,False,,
1,4.0,4.0,3,0.154,False,,
2,4.0,4.0,3,0.154,False,,
3,4.0,4.0,3,0.154,False,,
4,4.0,4.0,3,0.154,False,,
0,0.0,0.0,4,0.032,False,,
1,0.0,0.0,4,0.032,False,,
2,0.0,0.0,4,0.032,False,,
3,0.0,0.0,4,0.032,False,,
4,0.0,0.0,4,0.032,False,,
0,1.0,0.0,4,0.022400000000000003,True,,
1,1.0,0.0,4,0.022400000000000003,True,,
2,1.0,0.0,4,0.022400000000000003,True,,
3,1.0,0.0,4,0.022400000000000003,True,,
4,1.0,0.0,4,0.022400000000000003,True,,
0,2.0,0.0,4,0.0288,False,,
1,2.0,0.0,4,0.0288,False,,
2,2.0,0.0,4,0.0288,False,,
3,2.0,0.0,4,0.0288,False,,
4,2.0,0.0,4,0.0288,False,,
0,3.0,0.0,4,0.020800000000000003,False,,
1,3.0,0.0,4,0.020800000000000003,True,,
2,3.0,0.0,4,0.020800000000000003,True,,
3,3.0,0.0,4,0.020800000000000003,True,,
4,3.0,0.0,4,0.020800000000000003,False,,
0,4.0,0.0,4,0.055999999999999994,False,,
1,4.0,0.0,4,0.055999999999999994,True,,
2,4.0,0.0,4,0.055999999999999994,False,,
3,4.0,0.0,4,0.055999999999999994,False,,
4,4.0,0.0,4,0.055999999999999994,False,,
0,0.0,1.0,4,0.020000000000000004,False,,
1,0.0,1.0,4,0.020000000000000004,False,,
2,0.0,1.0,4,0.020000000000000004,False,,
3,0.0,1.0,4,0.020000000000000004,False,,
4,0.0,1.0,4,0.020000000000000004,False,,
0,1.0,1.0,4,0.014000000000000002,False,,
1,1.0,1.0,4,0.014000000000000002,False,,
2,1.0,1.0,4,0.014000000000000002,False,,
3,1.0,1.0,4,0.014000000000000002,False,,
4,1.0,1.0,4,0.014000000000000002,False,,
0,2.0,1.0,4,0.018,False,,
1,2.0,1.0,4,0.018,False,,
2,2.0,1.0,4,0.018,False,,
3,2.0,1.0,4,0.018,False,,
4,2.0,1.0,4,0.018,False,,
0,3.0,1.0,4,0.013000000000000001,False,,
1,3.0,1.0,4,0.013000000000000001,False,,
2,3.0,1.0,4,0.013000000000000001,False,,
3,3.0,1.0,4,0.013000000000000001,False,,
4,3.0,1.0,4,0.013000000000000001,False,,
0,4.0,1.0,4,0.034999999999999996,False,,
1,4.0,1.0,4,0.034999999999999996,False,,
2,4.0,1.0,4,0.034999999999999996,False,,
3,4.0,1.0,4,0.034999999999999996,False,,
4,4.0,1.0,4,0.034999999999999996,False,,
0,0.0,2.0,4,0.026000000000000002,False,,
1,0.0,2.0,4,0.026000000000000002,True,,
2,0.0,2.0,4,0.026000000000000002,True,,
3,0.0,2.0,4,0.026000000000000002,True,,
4,0.0,2.0,4,0.026000000000000002,True,,
0,1.0,2.0,4,0.0182,True,,
1,1.0,2.0,4,0.0182,True,,
2,1.0,2.0,4,0.0182,True,,
3,1.0,2.0,4,0.0182,True,,
4,1.0,2.0,4,0.0182,True,,
0,2.0,2.0,4,0.0234,False,,
1,2.0,2.0,4,0.0234,False,,
2,2.0,2.0,4,0.0234,True,,
3,2.0,2.0,4,0.0234,True,,
4,2.0,2.0,4,0.0234,True,,
0,3.0,2.0,4,0.016900000000000002,False,,
1,3.0,2.0,4,0.016900000000000002,False,,
2,3.0,2.0,4,0.016900000000000002,False,,
3,3.0,2.0,4,0.016900000000000002,False,,
4,3.0,2.0,4,0.016900000000000002,False,,
0,4.0,2.0,4,0.0455,False,,
1,4.0,2.0,4,0.0455,False,,
2,4.0,2.0,4,0.0455,False,,
3,4.0,2.0,4,0.0455,False,,
4,4.0,2.0,4,0.0455,False,,
0,0.0,3.0,4,0.034,False,,
1,0.0,3.0,4,0.034,True,,
2,0.0,3.0,4,0.034,True,,
3,0.0,3.0,4,0.034,True,,
4,0.0,3.0,4,0.034,True,,
0,1.0,3.0,4,0.023800000000000005,False,,
1,1.0,3.0,4,0.023800000000000005,False,,
2,1.0,3.0,4,0.023800000000000005,False,,
3,1.0,3.0,4,0.023800000000000005,False,,
4,1.0,3.0,4,0.023800000000000005,False,,
0,2.0,3.0,4,0.030600000000000002,False,,
1,2.0,3.0,4,0.030600000000000002,False,,
2,2.0,3.0,4,0.030600000000000002,False,,
3,2.0,3.0,4,0.030600000000000002,False,,
4,2.0,3.0,4,0.030600000000000002,False,,
0,3.0,3.0,4,0.0221,False,,
1,3.0,3.0,4,0.0221,True,,
2,3.0,3.0,4,0.0221,True,,
3,3.0,3.0,4,0.0221,True,,
4,3.0,3.0,4,0.0221,False,,
0,4.0,3.0,4,0.0595,False,,
1,4.0,3.0,4,0.0595,True,,
2,4.0,3.0,4,0.0595,False,,
3,4.0,3.0,4,0.0595,False,,
4,4.0,3.0,4,0.0595,False,,
0,0.0,4.0,4,0.08800000000000001,False,,
1,0.0,4.0,4,0.08800000000000001,False,,
2,0.0,4.0,4,0.08800000000000001,False,,
3,0.0,4.0,4,0.08800000000000001,False,,
