S,6,7,T,prob,Connected
0,0,0,0,0.5688,False
1,0,0,0,0.5688,False
0,1,0,0,0.1512,False
1,1,0,0,0.1512,False
0,0,1,0,0.22120000000000004,False
1,0,1,0,0.22120000000000004,False
0,1,1,0,0.058800000000000005,True
1,1,1,0,0.058800000000000005,False
0,0,0,1,0.5688,True
1,0,0,1,0.5688,False
0,1,0,1,0.1512,True
1,1,0,1,0.1512,False
0,0,1,1,0.22120000000000004,False
1,0,1,1,0.22120000000000004,False
0,1,1,1,0.058800000000000005,False
1,1,1,1,0.058800000000000005,False
