S,3,T,prob,Connected,2,6
1,,0,0.016,False,0.0,3.0
2,,0,0.016,False,0.0,3.0
3,,0,0.016,False,0.0,3.0
4,,0,0.016,False,0.0,3.0
0,,0,0.027200000000000002,False,1.0,3.0
1,,0,0.027200000000000002,False,1.0,3.0
2,,0,0.027200000000000002,False,1.0,3.0
3,,0,0.027200000000000002,False,1.0,3.0
4,,0,0.027200000000000002,False,1.0,3.0
0,,0,0.0256,False,2.0,3.0
1,,0,0.0256,False,2.0,3.0
2,,0,0.0256,False,2.0,3.0
3,,0,0.0256,False,2.0,3.0
4,,0,0.0256,False,2.0,3.0
0,,0,0.0288,False,3.0,3.0
1,,0,0.0288,False,3.0,3.0
2,,0,0.0288,False,3.0,3.0
3,,0,0.0288,False,3.0,3.0
4,,0,0.0288,False,3.0,3.0
0,,0,0.062400000000000004,False,4.0,3.0
1,,0,0.062400000000000004,False,4.0,3.0
2,,0,0.062400000000000004,False,4.0,3.0
3,,0,0.062400000000000004,False,4.0,3.0
4,,0,0.062400000000000004,False,4.0,3.0
0,,0,0.034999999999999996,False,0.0,4.0
1,,0,0.034999999999999996,False,0.0,4.0
2,,0,0.034999999999999996,False,0.0,4.0
3,,0,0.034999999999999996,False,0.0,4.0
4,,0,0.034999999999999996,False,0.0,4.0
0,,0,0.0595,False,1.0,4.0
1,,0,0.0595,False,1.0,4.0
2,,0,0.0595,False,1.0,4.0
3,,0,0.0595,False,1.0,4.0
4,,0,0.0595,False,1.0,4.0
0,,0,0.055999999999999994,False,2.0,4.0
1,,0,0.055999999999999994,False,2.0,4.0
2,,0,0.055999999999999994,True,2.0,4.0
3,,0,0.055999999999999994,False,2.0,4.0
4,,0,0.055999999999999994,False,2.0,4.0
0,,0,0.063,False,3.0,4.0
1,,0,0.063,False,3.0,4.0
2,,0,0.063,False,3.0,4.0
3,,0,0.063,False,3.0,4.0
4,,0,0.063,False,3.0,4.0
0,,0,0.13649999999999998,False,4.0,4.0
1,,0,0.13649999999999998,False,4.0,4.0
2,,0,0.13649999999999998,False,4.0,4.0
3,,0,0.13649999999999998,False,4.0,4.0
4,,0,0.13649999999999998,False,4.0,4.0
0,,1,0.014000000000000002,False,0.0,0.0
1,,1,0.014000000000000002,False,0.0,0.0
2,,1,0.014000000000000002,False,0.0,0.0
3,,1,0.014000000000000002,False,0.0,0.0
4,,1,0.014000000000000002,False,0.0,0.0
0,,1,0.023800000000000005,False,1.0,0.0
1,,1,0.023800000000000005,False,1.0,0.0
2,,1,0.023800000000000005,False,1.0,0.0
3,,1,0.023800000000000005,False,1.0,0.0
4,,1,0.023800000000000005,False,1.0,0.0
0,,1,0.022400000000000003,False,2.0,0.0
1,,1,0.022400000000000003,False,2.0,0.0
2,,1,0.022400000000000003,False,2.0,0.0
3,,1,0.022400000000000003,False,2.0,0.0
4,,1,0.022400000000000003,False,2.0,0.0
0,,1,0.0252,False,3.0,0.0
1,,1,0.0252,False,3.0,0.0
2,,1,0.0252,False,3.0,0.0
3,,1,0.0252,False,3.0,0.0
4,,1,0.0252,False,3.0,0.0
0,,1,0.05460000000000001,False,4.0,0.0
1,,1,0.05460000000000001,False,4.0,0.0
2,,1,0.05460000000000001,False,4.0,0.0
3,,1,0.05460000000000001,False,4.0,0.0
4,,1,0.05460000000000001,False,4.0,0.0
0,,1,0.015,False,0.0,1.0
1,,1,0.015,False,0.0,1.0
2,,1,0.015,False,0.0,1.0
3,,1,0.015,False,0.0,1.0
4,,1,0.015,False,0.0,1.0
0,,1,0.025500000000000002,False,1.0,1.0
1,,1,0.025500000000000002,False,1.0,1.0
2,,1,0.025500000000000002,False,1.0,1.0
3,,1,0.025500000000000002,False,1.0,1.0
4,,1,0.025500000000000002,False,1.0,1.0
0,,1,0.024,False,2.0,1.0
1,,1,0.024,False,2.0,1.0
2,,1,0.024,False,2.0,1.0
3,,1,0.024,False,2.0,1.0
4,,1,0.024,False,2.0,1.0
0,,1,0.027,False,3.0,1.0
1,,1,0.027,False,3.0,1.0
2,,1,0.027,False,3.0,1.0
3,,1,0.027,False,3.0,1.0
4,,1,0.027,False,3.0,1.0
0,,1,0.058499999999999996,False,4.0,1.0
1,,1,0.058499999999999996,False,4.0,1.0
2,,1,0.058499999999999996,False,4.0,1.0
3,,1,0.058499999999999996,False,4.0,1.0
4,,1,0.058499999999999996,False,4.0,1.0
0,,1,0.020000000000000004,False,0.0,2.0
1,,1,0.020000000000000004,False,0.0,2.0
2,,1,0.020000000000000004,False,0.0,2.0
3,,1,0.020000000000000004,False,0.0,2.0
4,,1,0.020000000000000004,False,0.0,2.0
0,,1,0.034,False,1.0,2.0
1,,1,0.034,False,1.0,2.0
2,,1,0.034,False,1.0,2.0
3,,1,0.034,False,1.0,2.0
4,,1,0.034,False,1.0,2.0
0,,1,0.032,False,2.0,2.0
1,,1,0.032,False,2.0,2.0
2,,1,0.032,False,2.0,2.0
3,,1,0.032,False,2.0,2.0
4,,1,0.032,False,2.0,2.0
0,,1,0.036,False,3.0,2.0
1,,1,0.036,False,3.0,2.0
2,,1,0.036,False,3.0,2.0
3,,1,0.036,False,3.0,2.0
4,,1,0.036,False,3.0,2.0
0,,1,0.07800000000000001,False,4.0,2.0
1,,1,0.07800000000000001,False,4.0,2.0
2,,1,0.07800000000000001,False,4.0,2.0
3,,1,0.07800000000000001,False,4.0,2.0
4,,1,0.07800000000000001,False,4.0,2.0
0,,1,0.016,False,0.0,3.0
1,,1,0.016,False,0.0,3.0
2,,1,0.016,False,0.0,3.0
3,,1,0.016,False,0.0,3.0
4,,1,0.016,False,0.0,3.0
0,,1,0.027200000000000002,False,1.0,3.0
1,,1,0.027200000000000002,False,1.0,3.0
2,,1,0.027200000000000002,False,1.0,3.0
3,,1,0.027200000000000002,False,1.0,3.0
4,,1,0.027200000000000002,False,1.0,3.0
0,,1,0.0256,False,2.0,3.0
1,,1,0.0256,False,2.0,3.0
2,,1,0.0256,False,2.0,3.0
3,,1,0.0256,False,2.0,3.0
4,,1,0.0256,False,2.0,3.0
0,,1,0.0288,False,3.0,3.0
1,,1,0.0288,False,3.0,3.0
2,,1,0.0288,False,3.0,3.0
3,,1,0.0288,False,3.0,3.0
4,,1,0.0288,False,3.0,3.0
0,,1,0.062400000000000004,False,4.0,3.0
1,,1,0.062400000000000004,False,4.0,3.0
2,,1,0.062400000000000004,False,4.0,3.0
3,,1,0.062400000000000004,False,4.0,3.0
4,,1,0.062400000000000004,False,4.0,3.0
0,,1,0.034999999999999996,False,0.0,4.0
1,,1,0.034999999999999996,False,0.0,4.0
2,,1,0.034999999999999996,False,0.0,4.0
3,,1,0.034999999999999996,False,0.0,4.0
4,,1,0.034999999999999996,False,0.0,4.0
0,,1,0.0595,False,1.0,4.0
1,,1,0.0595,False,1.0,4.0
2,,1,0.0595,False,1.0,4.0
3,,1,0.0595,False,1.0,4.0
4,,1,0.0595,False,1.0,4.0
0,,1,0.055999999999999994,False,2.0,4.0
1,,1,0.055999999999999994,False,2.0,4.0
2,,1,0.055999999999999994,True,2.0,4.0
3,,1,0.055999999999999994,False,2.0,4.0
4,,1,0.055999999999999994,False,2.0,4.0
0,,1,0.063,False,3.0,4.0
1,,1,0.063,False,3.0,4.0
2,,1,0.063,False,3.0,4.0
3,,1,0.063,False,3.0,4.0
4,,1,0.063,False,3.0,4.0
0,,1,0.13649999999999998,False,4.0,4.0
1,,1,0.13649999999999998,False,4.0,4.0
2,,1,0.13649999999999998,False,4.0,4.0
3,,1,0.13649999999999998,False,4.0,4.0
4,,1,0.13649999999999998,False,4.0,4.0
0,,2,0.014000000000000002,False,0.0,0.0
1,,2,0.014000000000000002,False,0.0,0.0
2,,2,0.014000000000000002,False,0.0,0.0
3,,2,0.014000000000000002,False,0.0,0.0
4,,2,0.014000000000000002,False,0.0,0.0
0,,2,0.023800000000000005,False,1.0,0.0
1,,2,0.023800000000000005,False,1.0,0.0
2,,2,0.023800000000000005,False,1.0,0.0
3,,2,0.023800000000000005,False,1.0,0.0
4,,2,0.023800000000000005,False,1.0,0.0
0,,2,0.022400000000000003,False,2.0,0.0
1,,2,0.022400000000000003,False,2.0,0.0
2,,2,0.022400000000000003,True,2.0,0.0
3,,2,0.022400000000000003,False,2.0,0.0
4,,2,0.022400000000000003,False,2.0,0.0
0,,2,0.0252,False,3.0,0.0
1,,2,0.0252,False,3.0,0.0
2,,2,0.0252,False,3.0,0.0
3,,2,0.0252,False,3.0,0.0
4,,2,0.0252,False,3.0,0.0
0,,2,0.05460000000000001,False,4.0,0.0
1,,2,0.05460000000000001,False,4.0,0.0
2,,2,0.05460000000000001,False,4.0,0.0
3,,2,0.05460000000000001,False,4.0,0.0
4,,2,0.05460000000000001,False,4.0,0.0
0,,2,0.015,False,0.0,1.0
1,,2,0.015,False,0.0,1.0
2,,2,0.015,False,0.0,1.0
3,,2,0.015,False,0.0,1.0
4,,2,0.015,False,0.0,1.0
0,,2,0.025500000000000002,False,1.0,1.0
1,,2,0.025500000000000002,False,1.0,1.0
2,,2,0.025500000000000002,False,1.0,1.0
3,,2,0.025500000000000002,False,1.0,1.0
4,,2,0.025500000000000002,False,1.0,1.0
0,,2,0.024,False,2.0,1.0
1,,2,0.024,False,2.0,1.0
2,,2,0.024,False,2.0,1.0
3,,2,0.024,False,2.0,1.0
4,,2,0.024,False,2.0,1.0
0,,2,0.027,False,3.0,1.0
1,,2,0.027,False,3.0,1.0
2,,2,0.027,False,3.0,1.0
3,,2,0.027,False,3.0,1.0
4,,2,0.027,False,3.0,1.0
0,,2,0.058499999999999996,False,4.0,1.0
1,,2,0.058499999999999996,False,4.0,1.0
2,,2,0.058499999999999996,False,4.0,1.0
3,,2,0.058499999999999996,False,4.0,1.0
4,,2,0.058499999999999996,False,4.0,1.0
0,,2,0.020000000000000004,False,0.0,2.0
1,,2,0.020000000000000004,False,0.0,2.0
2,,2,0.020000000000000004,False,0.0,2.0
3,,2,0.020000000000000004,False,0.0,2.0
4,,2,0.020000000000000004,False,0.0,2.0
0,,2,0.034,False,1.0,2.0
1,,2,0.034,False,1.0,2.0
2,,2,0.034,False,1.0,2.0
3,,2,0.034,False,1.0,2.0
4,,2,0.034,False,1.0,2.0
0,,2,0.032,False,2.0,2.0
1,,2,0.032,False,2.0,2.0
2,,2,0.032,False,2.0,2.0
3,,2,0.032,False,2.0,2.0
4,,2,0.032,False,2.0,2.0
0,,2,0.036,False,3.0,2.0
1,,2,0.036,False,3.0,2.0
2,,2,0.036,False,3.0,2.0
3,,2,0.036,False,3.0,2.0
4,,2,0.036,False,3.0,2.0
0,,2,0.07800000000000001,False,4.0,2.0
1,,2,0.07800000000000001,False,4.0,2.0
2,,2,0.07800000000000001,False,4.0,2.0
3,,2,0.07800000000000001,False,4.0,2.0
4,,2,0.07800000000000001,False,4.0,2.0
0,,2,0.016,False,0.0,3.0
1,,2,0.016,False,0.0,3.0
2,,2,0.016,False,0.0,3.0
3,,2,0.016,False,0.0,3.0
4,,2,0.016,False,0.0,3.0
0,,2,0.027200000000000002,False,1.0,3.0
1,,2,0.027200000000000002,False,1.0,3.0
2,,2,0.027200000000000002,False,1.0,3.0
3,,2,0.027200000000000002,False,1.0,3.0
4,,2,0.027200000000000002,False,1.0,3.0
0,,2,0.0256,False,2.0,3.0
1,,2,0.0256,False,2.0,3.0
2,,2,0.0256,True,2.0,3.0
3,,2,0.0256,False,2.0,3.0
4,,2,0.0256,False,2.0,3.0
0,,2,0.0288,False,3.0,3.0
1,,2,0.0288,True,3.0,3.0
2,,2,0.0288,True,3.0,3.0
3,,2,0.0288,False,3.0,3.0
4,,2,0.0288,False,3.0,3.0
0,,2,0.062400000000000004,False,4.0,3.0
1,,2,0.062400000000000004,False,4.0,3.0
2,,2,0.062400000000000004,False,4.0,3.0
3,,2,0.062400000000000004,False,4.0,3.0
4,,2,0.062400000000000004,False,4.0,3.0
0,,2,0.034999999999999996,False,0.0,4.0
1,,2,0.034999999999999996,False,0.0,4.0
2,,2,0.034999999999999996,False,0.0,4.0
3,,2,0.034999999999999996,False,0.0,4.0
4,,2,0.034999999999999996,False,0.0,4.0
0,,2,0.0595,False,1.0,4.0
1,,2,0.0595,False,1.0,4.0
2,,2,0.0595,False,1.0,4.0
3,,2,0.0595,False,1.0,4.0
4,,2,0.0595,False,1.0,4.0
0,,2,0.055999999999999994,False,2.0,4.0
1,,2,0.055999999999999994,False,2.0,4.0
2,,2,0.055999999999999994,False,2.0,4.0
3,,2,0.055999999999999994,False,2.0,4.0
4,,2,0.055999999999999994,False,2.0,4.0
0,,2,0.063,False,3.0,4.0
1,,2,0.063,False,3.0,4.0
2,,2,0.063,False,3.0,4.0
3,,2,0.063,False,3.0,4.0
4,,2,0.063,False,3.0,4.0
0,,2,0.13649999999999998,False,4.0,4.0
1,,2,0.13649999999999998,False,4.0,4.0
2,,2,0.13649999999999998,False,4.0,4.0
3,,2,0.13649999999999998,False,4.0,4.0
4,,2,0.13649999999999998,False,4.0,4.0
0,,3,0.014000000000000002,False,0.0,0.0
1,,3,0.014000000000000002,False,0.0,0.0
2,,3,0.014000000000000002,False,0.0,0.0
3,,3,0.014000000000000002,False,0.0,0.0
4,,3,0.014000000000000002,False,0.0,0.0
0,,3,0.023800000000000005,False,1.0,0.0
1,,3,0.023800000000000005,False,1.0,0.0
2,,3,0.023800000000000005,False,1.0,0.0
3,,3,0.023800000000000005,False,1.0,0.0
4,,3,0.023800000000000005,False,1.0,0.0
0,,3,0.022400000000000003,False,2.0,0.0
1,,3,0.022400000000000003,False,2.0,0.0
2,,3,0.022400000000000003,False,2.0,0.0
3,,3,0.022400000000000003,False,2.0,0.0
4,,3,0.022400000000000003,False,2.0,0.0
0,,3,0.0252,False,3.0,0.0
1,,3,0.0252,False,3.0,0.0
2,,3,0.0252,False,3.0,0.0
3,,3,0.0252,False,3.0,0.0
4,,3,0.0252,False,3.0,0.0
0,,3,0.05460000000000001,False,4.0,0.0
1,,3,0.05460000000000001,False,4.0,0.0
2,,3,0.05460000000000001,False,4.0,0.0
3,,3,0.05460000000000001,False,4.0,0.0
4,,3,0.05460000000000001,False,4.0,0.0
0,,3,0.015,False,0.0,1.0
1,,3,0.015,False,0.0,1.0
2,,3,0.015,False,0.0,1.0
3,,3,0.015,False,0.0,1.0
4,,3,0.015,False,0.0,1.0
0,,3,0.025500000000000002,False,1.0,1.0
1,,3,0.025500000000000002,False,1.0,1.0
2,,3,0.025500000000000002,False,1.0,1.0
3,,3,0.025500000000000002,True,1.0,1.0
4,,3,0.025500000000000002,True,1.0,1.0
0,,3,0.024,False,2.0,1.0
1,,3,0.024,False,2.0,1.0
2,,3,0.024,False,2.0,1.0
3,,3,0.024,False,2.0,1.0
4,,3,0.024,False,2.0,1.0
0,,3,0.027,False,3.0,1.0
1,,3,0.027,False,3.0,1.0
2,,3,0.027,False,3.0,1.0
3,,3,0.027,False,3.0,1.0
4,,3,0.027,False,3.0,1.0
0,,3,0.058499999999999996,False,4.0,1.0
1,,3,0.058499999999999996,False,4.0,1.0
2,,3,0.058499999999999996,False,4.0,1.0
3,,3,0.058499999999999996,False,4.0,1.0
4,,3,0.058499999999999996,False,4.0,1.0
0,,3,0.020000000000000004,False,0.0,2.0
1,,3,0.020000000000000004,False,0.0,2.0
2,,3,0.020000000000000004,False,0.0,2.0
3,,3,0.020000000000000004,False,0.0,2.0
4,,3,0.020000000000000004,False,0.0,2.0
0,,3,0.034,False,1.0,2.0
1,,3,0.034,False,1.0,2.0
2,,3,0.034,False,1.0,2.0
3,,3,0.034,False,1.0,2.0
4,,3,0.034,False,1.0,2.0
0,,3,0.032,False,2.0,2.0
1,,3,0.032,False,2.0,2.0
2,,3,0.032,False,2.0,2.0
3,,3,0.032,False,2.0,2.0
4,,3,0.032,False,2.0,2.0
0,,3,0.036,False,3.0,2.0
1,,3,0.036,False,3.0,2.0
2,,3,0.036,False,3.0,2.0
3,,3,0.036,False,3.0,2.0
4,,3,0.036,False,3.0,2.0
0,,3,0.07800000000000001,False,4.0,2.0
1,,3,0.07800000000000001,False,4.0,2.0
2,,3,0.07800000000000001,False,4.0,2.0
3,,3,0.07800000000000001,False,4.0,2.0
4,,3,0.07800000000000001,False,4.0,2.0
0,,3,0.016,False,0.0,3.0
1,,3,0.016,False,0.0,3.0
2,,3,0.016,False,0.0,3.0
3,,3,0.016,False,0.0,3.0
4,,3,0.016,False,0.0,3.0
0,,3,0.027200000000000002,False,1.0,3.0
1,,3,0.027200000000000002,False,1.0,3.0
2,,3,0.027200000000000002,False,1.0,3.0
3,,3,0.027200000000000002,False,1.0,3.0
4,,3,0.027200000000000002,False,1.0,3.0
0,,3,0.0256,False,2.0,3.0
1,,3,0.0256,False,2.0,3.0
2,,3,0.0256,True,2.0,3.0
3,,3,0.0256,False,2.0,3.0
4,,3,0.0256,False,2.0,3.0
0,,3,0.0288,False,3.0,3.0
1,,3,0.0288,True,3.0,3.0
2,,3,0.0288,True,3.0,3.0
3,,3,0.0288,False,3.0,3.0
4,,3,0.0288,False,3.0,3.0
0,,3,0.062400000000000004,False,4.0,3.0
1,,3,0.062400000000000004,False,4.0,3.0
2,,3,0.062400000000000004,False,4.0,3.0
3,,3,0.062400000000000004,False,4.0,3.0
4,,3,0.062400000000000004,False,4.0,3.0
0,,3,0.034999999999999996,False,0.0,4.0
1,,3,0.034999999999999996,False,0.0,4.0
2,,3,0.034999999999999996,False,0.0,4.0
3,,3,0.034999999999999996,False,0.0,4.0
4,,3,0.034999999999999996,False,0.0,4.0
0,,3,0.0595,False,1.0,4.0
1,,3,0.0595,False,1.0,4.0
2,,3,0.0595,False,1.0,4.0
3,,3,0.0595,False,1.0,4.0
4,,3,0.0595,False,1.0,4.0
0,,3,0.055999999999999994,False,2.0,4.0
1,,3,0.055999999999999994,False,2.0,4.0
2,,3,0.055999999999999994,True,2.0,4.0
3,,3,0.055999999999999994,False,2.0,4.0
4,,3,0.055999999999999994,False,2.0,4.0
0,,3,0.063,False,3.0,4.0
1,,3,0.063,False,3.0,4.0
2,,3,0.063,False,3.0,4.0
3,,3,0.063,False,3.0,4.0
4,,3,0.063,False,3.0,4.0
0,,3,0.13649999999999998,False,4.0,4.0
1,,3,0.13649999999999998,False,4.0,4.0
2,,3,0.13649999999999998,False,4.0,4.0
3,,3,0.13649999999999998,False,4.0,4.0
4,,3,0.13649999999999998,False,4.0,4.0
0,,4,0.014000000000000002,False,0.0,0.0
1,,4,0.014000000000000002,False,0.0,0.0
2,,4,0.014000000000000002,False,0.0,0.0
3,,4,0.014000000000000002,False,0.0,0.0
4,,4,0.014000000000000002,False,0.0,0.0
0,,4,0.023800000000000005,False,1.0,0.0
1,,4,0.023800000000000005,False,1.0,0.0
2,,4,0.023800000000000005,False,1.0,0.0
3,,4,0.023800000000000005,False,1.0,0.0
4,,4,0.023800000000000005,False,1.0,0.0
0,,4,0.022400000000000003,False,2.0,0.0
1,,4,0.022400000000000003,False,2.0,0.0
2,,4,0.022400000000000003,True,2.0,0.0
3,,4,0.022400000000000003,False,2.0,0.0
4,,4,0.022400000000000003,False,2.0,0.0
0,,4,0.0252,False,3.0,0.0
1,,4,0.0252,False,3.0,0.0
2,,4,0.0252,False,3.0,0.0
3,,4,0.0252,False,3.0,0.0
4,,4,0.0252,False,3.0,0.0
0,,4,0.05460000000000001,False,4.0,0.0
1,,4,0.05460000000000001,False,4.0,0.0
2,,4,0.05460000000000001,False,4.0,0.0
3,,4,0.05460000000000001,False,4.0,0.0
4,,4,0.05460000000000001,False,4.0,0.0
0,,4,0.015,False,0.0,1.0
1,,4,0.015,False,0.0,1.0
2,,4,0.015,False,0.0,1.0
3,,4,0.015,False,0.0,1.0
4,,4,0.015,False,0.0,1.0
0,,4,0.025500000000000002,False,1.0,1.0
1,,4,0.025500000000000002,False,1.0,1.0
2,,4,0.025500000000000002,False,1.0,1.0
3,,4,0.025500000000000002,False,1.0,1.0
4,,4,0.025500000000000002,False,1.0,1.0
0,,4,0.024,False,2.0,1.0
1,,4,0.024,False,2.0,1.0
2,,4,0.024,False,2.0,1.0
3,,4,0.024,False,2.0,1.0
4,,4,0.024,False,2.0,1.0
0,,4,0.027,False,3.0,1.0
1,,4,0.027,False,3.0,1.0
2,,4,0.027,False,3.0,1.0
3,,4,0.027,False,3.0,1.0
4,,4,0.027,False,3.0,1.0
0,,4,0.058499999999999996,False,4.0,1.0
1,,4,0.058499999999999996,False,4.0,1.0
2,,4,0.058499999999999996,False,4.0,1.0
3,,4,0.058499999999999996,False,4.0,1.0
