0,,0,0.308,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,
1,,0,0.308,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,
2,,0,0.308,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,
0,,0,0.168,True,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,
1,,0,0.168,True,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,
2,,0,0.168,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,
0,,0,0.132,False,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
1,,0,0.132,False,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
2,,0,0.132,False,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
0,,1,0.392,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1,,1,0.392,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
2,,1,0.392,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
0,,1,0.308,True,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,
1,,1,0.308,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,
2,,1,0.308,True,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,
0,,1,0.168,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,
1,,1,0.168,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,
2,,1,0.168,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,
0,,1,0.132,False,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
1,,1,0.132,False,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
2,,1,0.132,False,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
0,,0,0.46199999999999997,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1,,0,0.46199999999999997,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2,,0,0.46199999999999997,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
0,,0,0.18480000000000002,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
1,,0,0.18480000000000002,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
2,,0,0.18480000000000002,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
0,,0,0.013200000000000002,True,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,
1,,0,0.013200000000000002,True,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,
2,,0,0.013200000000000002,True,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,
0,,0,0.23099999999999998,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
1,,0,0.23099999999999998,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
2,,0,0.23099999999999998,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
0,,0,0.09240000000000001,False,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
1,,0,0.09240000000000001,False,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
2,,0,0.09240000000000001,False,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
0,,0,0.006600000000000001,False,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,
1,,0,0.006600000000000001,False,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,
2,,0,0.006600000000000001,False,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,
0,,0,0.006999999999999999,True,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,
1,,0,0.006999999999999999,False,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,
2,,0,0.006999999999999999,True,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,
0,,0,0.0028000000000000004,False,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,
1,,0,0.0028000000000000004,True,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,
2,,0,0.0028000000000000004,False,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,
0,,0,0.0002,False,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,
1,,0,0.0002,False,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,
2,,0,0.0002,False,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,
0,,1,0.46199999999999997,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1,,1,0.46199999999999997,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2,,1,0.46199999999999997,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
0,,1,0.18480000000000002,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
1,,1,0.18480000000000002,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
2,,1,0.18480000000000002,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
0,,1,0.013200000000000002,True,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,
1,,1,0.013200000000000002,True,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,
2,,1,0.013200000000000002,True,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,
0,,1,0.23099999999999998,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
1,,1,0.23099999999999998,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
2,,1,0.23099999999999998,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
0,,1,0.09240000000000001,False,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
1,,1,0.09240000000000001,False,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
2,,1,0.09240000000000001,False,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
0,,1,0.006600000000000001,False,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,
1,,1,0.006600000000000001,False,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,
2,,1,0.006600000000000001,False,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,
0,,1,0.006999999999999999,True,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,
1,,1,0.006999999999999999,False,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,
2,,1,0.006999999999999999,True,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,
0,,1,0.0028000000000000004,False,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,
1,,1,0.0028000000000000004,True,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,
2,,1,0.0028000000000000004,False,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,
0,,1,0.0002,False,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,
1,,1,0.0002,False,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,
2,,1,0.0002,False,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,
0,,0,0.13119999999999998,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1,,0,0.13119999999999998,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
2,,0,0.13119999999999998,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
0,,0,0.16640000000000002,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
1,,0,0.16640000000000002,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
2,,0,0.16640000000000002,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
0,,0,0.022400000000000003,False,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,
1,,0,0.022400000000000003,True,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,
2,,0,0.022400000000000003,False,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,
0,,0,0.0943,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
1,,0,0.0943,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
2,,0,0.0943,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
0,,0,0.11960000000000001,False,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1,,0,0.11960000000000001,False,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
2,,0,0.11960000000000001,False,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
0,,0,0.016100000000000003,False,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
1,,0,0.016100000000000003,False,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
2,,0,0.016100000000000003,False,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
0,,0,0.1845,True,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,
1,,0,0.1845,False,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,
2,,0,0.1845,False,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,
0,,0,0.234,True,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
1,,0,0.234,False,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
2,,0,0.234,True,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
0,,0,0.03150000000000001,False,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
1,,0,0.03150000000000001,True,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
2,,0,0.03150000000000001,False,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
0,,1,0.13119999999999998,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1,,1,0.13119999999999998,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
2,,1,0.13119999999999998,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
0,,1,0.16640000000000002,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
1,,1,0.16640000000000002,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
2,,1,0.16640000000000002,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
0,,1,0.022400000000000003,False,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,
1,,1,0.022400000000000003,False,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,
2,,1,0.022400000000000003,False,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,
0,,1,0.0943,True,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
1,,1,0.0943,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
2,,1,0.0943,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
0,,1,0.11960000000000001,True,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1,,1,0.11960000000000001,False,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
2,,1,0.11960000000000001,True,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
0,,1,0.016100000000000003,False,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
1,,1,0.016100000000000003,True,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
2,,1,0.016100000000000003,False,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
0,,1,0.1845,False,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,
1,,1,0.1845,False,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,
2,,1,0.1845,False,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,
0,,1,0.234,False,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
1,,1,0.234,False,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
2,,1,0.234,False,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
0,,1,0.03150000000000001,False,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
1,,1,0.03150000000000001,False,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
2,,1,0.03150000000000001,False,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
0,,0,0.35100000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1,,0,0.35100000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2,,0,0.35100000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0,,0,0.29900000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
1,,0,0.29900000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
2,,0,0.29900000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
0,,0,0.189,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
1,,0,0.189,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
2,,0,0.189,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
0,,0,0.161,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1,,0,0.161,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2,,0,0.161,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
0,,1,0.35100000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1,,1,0.35100000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2,,1,0.35100000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0,,1,0.29900000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
1,,1,0.29900000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
2,,1,0.29900000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
0,,1,0.189,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
1,,1,0.189,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
2,,1,0.189,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
0,,1,0.161,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1,,1,0.161,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2,,1,0.161,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
0,,0,0.1935,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
1,,0,0.1935,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
2,,0,0.1935,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
0,,0,0.2565,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
1,,0,0.2565,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
2,,0,0.2565,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
0,,0,0.23650000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
1,,0,0.23650000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
2,,0,0.23650000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
0,,0,0.3135,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1,,0,0.3135,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
2,,0,0.3135,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
0,,1,0.1935,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
1,,1,0.1935,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
2,,1,0.1935,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
0,,1,0.2565,True,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
1,,1,0.2565,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
2,,1,0.2565,True,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
0,,1,0.23650000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
1,,1,0.23650000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
2,,1,0.23650000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
0,,1,0.3135,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1,,1,0.3135,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
2,,1,0.3135,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
0,,0,0.1344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,,0,0.1344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2,,0,0.1344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,,0,0.0756,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
1,,0,0.0756,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
2,,0,0.0756,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
0,,0,0.28800000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
1,,0,0.28800000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
2,,0,0.28800000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
0,,0,0.162,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1,,0,0.162,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
2,,0,0.162,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
0,,0,0.21760000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
1,,0,0.21760000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
2,,0,0.21760000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
0,,0,0.12240000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
1,,0,0.12240000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
2,,0,0.12240000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
0,,1,0.1344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,,1,0.1344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2,,1,0.1344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,,1,0.0756,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
1,,1,0.0756,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
2,,1,0.0756,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
0,,1,0.28800000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
1,,1,0.28800000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
2,,1,0.28800000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
0,,1,0.162,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1,,1,0.162,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
2,,1,0.162,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
0,,1,0.21760000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
1,,1,0.21760000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
2,,1,0.21760000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
0,,1,0.12240000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
1,,1,0.12240000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
2,,1,0.12240000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
