S,2,T,prob,Connected,4,5,3,6
0,,0,0.0648,False,3.0,0.0,,
1,,0,0.0648,False,3.0,0.0,,
2,,0,0.0648,False,3.0,0.0,,
3,,0,0.0648,False,3.0,0.0,,
0,,0,0.028000000000000004,False,0.0,1.0,,
1,,0,0.028000000000000004,False,0.0,1.0,,
2,,0,0.028000000000000004,False,0.0,1.0,,
3,,0,0.028000000000000004,False,0.0,1.0,,
0,,0,0.048,False,1.0,1.0,,
1,,0,0.048,False,1.0,1.0,,
2,,0,0.048,False,1.0,1.0,,
3,,0,0.048,False,1.0,1.0,,
0,,0,0.052000000000000005,False,2.0,1.0,,
1,,0,0.052000000000000005,False,2.0,1.0,,
2,,0,0.052000000000000005,False,2.0,1.0,,
3,,0,0.052000000000000005,False,2.0,1.0,,
0,,0,0.072,False,3.0,1.0,,
1,,0,0.072,False,3.0,1.0,,
2,,0,0.072,False,3.0,1.0,,
3,,0,0.072,False,3.0,1.0,,
0,,0,0.0252,False,0.0,2.0,,
1,,0,0.0252,False,0.0,2.0,,
2,,0,0.0252,False,0.0,2.0,,
3,,0,0.0252,False,0.0,2.0,,
0,,0,0.043199999999999995,True,1.0,2.0,,
1,,0,0.043199999999999995,False,1.0,2.0,,
2,,0,0.043199999999999995,True,1.0,2.0,,
3,,0,0.043199999999999995,True,1.0,2.0,,
0,,0,0.0468,True,2.0,2.0,,
1,,0,0.0468,True,2.0,2.0,,
2,,0,0.0468,False,2.0,2.0,,
3,,0,0.0468,True,2.0,2.0,,
0,,0,0.0648,True,3.0,2.0,,
1,,0,0.0648,True,3.0,2.0,,
2,,0,0.0648,True,3.0,2.0,,
3,,0,0.0648,True,3.0,2.0,,
0,,0,0.06160000000000001,True,0.0,3.0,,
1,,0,0.06160000000000001,True,0.0,3.0,,
2,,0,0.06160000000000001,False,0.0,3.0,,
3,,0,0.06160000000000001,True,0.0,3.0,,
0,,0,0.1056,True,1.0,3.0,,
1,,0,0.1056,False,1.0,3.0,,
2,,0,0.1056,True,1.0,3.0,,
3,,0,0.1056,True,1.0,3.0,,
0,,0,0.1144,True,2.0,3.0,,
1,,0,0.1144,True,2.0,3.0,,
2,,0,0.1144,False,2.0,3.0,,
3,,0,0.1144,True,2.0,3.0,,
0,,0,0.15839999999999999,True,3.0,3.0,,
1,,0,0.15839999999999999,True,3.0,3.0,,
2,,0,0.15839999999999999,True,3.0,3.0,,
3,,0,0.15839999999999999,True,3.0,3.0,,
0,,1,0.0252,True,0.0,0.0,,
1,,1,0.0252,True,0.0,0.0,,
2,,1,0.0252,False,0.0,0.0,,
3,,1,0.0252,True,0.0,0.0,,
0,,1,0.043199999999999995,False,1.0,0.0,,
1,,1,0.043199999999999995,False,1.0,0.0,,
2,,1,0.043199999999999995,False,1.0,0.0,,
3,,1,0.043199999999999995,False,1.0,0.0,,
0,,1,0.0468,True,2.0,0.0,,
1,,1,0.0468,True,2.0,0.0,,
2,,1,0.0468,False,2.0,0.0,,
3,,1,0.0468,True,2.0,0.0,,
0,,1,0.0648,False,3.0,0.0,,
1,,1,0.0648,False,3.0,0.0,,
2,,1,0.0648,False,3.0,0.0,,
3,,1,0.0648,False,3.0,0.0,,
0,,1,0.028000000000000004,True,0.0,1.0,,
1,,1,0.028000000000000004,True,0.0,1.0,,
2,,1,0.028000000000000004,False,0.0,1.0,,
3,,1,0.028000000000000004,True,0.0,1.0,,
0,,1,0.048,True,1.0,1.0,,
1,,1,0.048,False,1.0,1.0,,
2,,1,0.048,True,1.0,1.0,,
3,,1,0.048,True,1.0,1.0,,
0,,1,0.052000000000000005,True,2.0,1.0,,
1,,1,0.052000000000000005,True,2.0,1.0,,
2,,1,0.052000000000000005,False,2.0,1.0,,
3,,1,0.052000000000000005,True,2.0,1.0,,
0,,1,0.072,True,3.0,1.0,,
1,,1,0.072,True,3.0,1.0,,
2,,1,0.072,True,3.0,1.0,,
3,,1,0.072,True,3.0,1.0,,
0,,1,0.0252,False,0.0,2.0,,
1,,1,0.0252,False,0.0,2.0,,
2,,1,0.0252,False,0.0,2.0,,
3,,1,0.0252,False,0.0,2.0,,
0,,1,0.043199999999999995,True,1.0,2.0,,
1,,1,0.043199999999999995,False,1.0,2.0,,
2,,1,0.043199999999999995,True,1.0,2.0,,
3,,1,0.043199999999999995,True,1.0,2.0,,
0,,1,0.0468,True,2.0,2.0,,
1,,1,0.0468,True,2.0,2.0,,
2,,1,0.0468,False,2.0,2.0,,
3,,1,0.0468,True,2.0,2.0,,
0,,1,0.0648,True,3.0,2.0,,
1,,1,0.0648,True,3.0,2.0,,
2,,1,0.0648,True,3.0,2.0,,
3,,1,0.0648,True,3.0,2.0,,
0,,1,0.06160000000000001,True,0.0,3.0,,
1,,1,0.06160000000000001,True,0.0,3.0,,
2,,1,0.06160000000000001,False,0.0,3.0,,
3,,1,0.06160000000000001,True,0.0,3.0,,
0,,1,0.1056,True,1.0,3.0,,
1,,1,0.1056,False,1.0,3.0,,
2,,1,0.1056,True,1.0,3.0,,
3,,1,0.1056,True,1.0,3.0,,
0,,1,0.1144,True,2.0,3.0,,
1,,1,0.1144,True,2.0,3.0,,
2,,1,0.1144,False,2.0,3.0,,
3,,1,0.1144,True,2.0,3.0,,
0,,1,0.15839999999999999,True,3.0,3.0,,
1,,1,0.15839999999999999,True,3.0,3.0,,
2,,1,0.15839999999999999,True,3.0,3.0,,
3,,1,0.15839999999999999,True,3.0,3.0,,
0,,2,0.0252,True,0.0,0.0,,
1,,2,0.0252,True,0.0,0.0,,
2,,2,0.0252,False,0.0,0.0,,
3,,2,0.0252,True,0.0,0.0,,
0,,2,0.043199999999999995,False,1.0,0.0,,
1,,2,0.043199999999999995,False,1.0,0.0,,
2,,2,0.043199999999999995,False,1.0,0.0,,
3,,2,0.043199999999999995,False,1.0,0.0,,
0,,2,0.0468,True,2.0,0.0,,
1,,2,0.0468,True,2.0,0.0,,
2,,2,0.0468,False,2.0,0.0,,
3,,2,0.0468,True,2.0,0.0,,
0,,2,0.0648,False,3.0,0.0,,
1,,2,0.0648,False,3.0,0.0,,
2,,2,0.0648,False,3.0,0.0,,
3,,2,0.0648,False,3.0,0.0,,
0,,2,0.028000000000000004,True,0.0,1.0,,
1,,2,0.028000000000000004,True,0.0,1.0,,
2,,2,0.028000000000000004,False,0.0,1.0,,
3,,2,0.028000000000000004,True,0.0,1.0,,
0,,2,0.048,True,1.0,1.0,,
1,,2,0.048,False,1.0,1.0,,
2,,2,0.048,True,1.0,1.0,,
3,,2,0.048,True,1.0,1.0,,
0,,2,0.052000000000000005,True,2.0,1.0,,
1,,2,0.052000000000000005,True,2.0,1.0,,
2,,2,0.052000000000000005,False,2.0,1.0,,
3,,2,0.052000000000000005,True,2.0,1.0,,
0,,2,0.072,True,3.0,1.0,,
1,,2,0.072,True,3.0,1.0,,
2,,2,0.072,True,3.0,1.0,,
3,,2,0.072,True,3.0,1.0,,
0,,2,0.0252,False,0.0,2.0,,
1,,2,0.0252,False,0.0,2.0,,
2,,2,0.0252,False,0.0,2.0,,
3,,2,0.0252,False,0.0,2.0,,
0,,2,0.043199999999999995,True,1.0,2.0,,
1,,2,0.043199999999999995,False,1.0,2.0,,
2,,2,0.043199999999999995,True,1.0,2.0,,
3,,2,0.043199999999999995,True,1.0,2.0,,
0,,2,0.0468,True,2.0,2.0,,
1,,2,0.0468,True,2.0,2.0,,
2,,2,0.0468,False,2.0,2.0,,
3,,2,0.0468,True,2.0,2.0,,
0,,2,0.0648,True,3.0,2.0,,
1,,2,0.0648,True,3.0,2.0,,
2,,2,0.0648,True,3.0,2.0,,
3,,2,0.0648,True,3.0,2.0,,
0,,2,0.06160000000000001,False,0.0,3.0,,
1,,2,0.06160000000000001,False,0.0,3.0,,
2,,2,0.06160000000000001,False,0.0,3.0,,
3,,2,0.06160000000000001,False,0.0,3.0,,
0,,2,0.1056,False,1.0,3.0,,
1,,2,0.1056,False,1.0,3.0,,
2,,2,0.1056,False,1.0,3.0,,
3,,2,0.1056,False,1.0,3.0,,
0,,2,0.1144,False,2.0,3.0,,
1,,2,0.1144,False,2.0,3.0,,
2,,2,0.1144,False,2.0,3.0,,
3,,2,0.1144,False,2.0,3.0,,
0,,2,0.15839999999999999,False,3.0,3.0,,
1,,2,0.15839999999999999,False,3.0,3.0,,
2,,2,0.15839999999999999,False,3.0,3.0,,
3,,2,0.15839999999999999,False,3.0,3.0,,
0,,0,0.06659999999999999,True,,,0.0,0.0
1,,0,0.06659999999999999,True,,,0.0,0.0
2,,0,0.06659999999999999,True,,,0.0,0.0
3,,0,0.06659999999999999,True,,,0.0,0.0
0,,0,0.0703,True,,,1.0,0.0
1,,0,0.0703,True,,,1.0,0.0
2,,0,0.0703,True,,,1.0,0.0
3,,0,0.0703,False,,,1.0,0.0
0,,0,0.044399999999999995,True,,,2.0,0.0
1,,0,0.044399999999999995,True,,,2.0,0.0
2,,0,0.044399999999999995,True,,,2.0,0.0
3,,0,0.044399999999999995,False,,,2.0,0.0
0,,0,0.1887,True,,,3.0,0.0
1,,0,0.1887,False,,,3.0,0.0
2,,0,0.1887,True,,,3.0,0.0
3,,0,0.1887,True,,,3.0,0.0
0,,0,0.054,True,,,0.0,1.0
1,,0,0.054,True,,,0.0,1.0
2,,0,0.054,True,,,0.0,1.0
3,,0,0.054,True,,,0.0,1.0
0,,0,0.056999999999999995,False,,,1.0,1.0
1,,0,0.056999999999999995,False,,,1.0,1.0
2,,0,0.056999999999999995,False,,,1.0,1.0
3,,0,0.056999999999999995,False,,,1.0,1.0
0,,0,0.036,True,,,2.0,1.0
1,,0,0.036,True,,,2.0,1.0
2,,0,0.036,True,,,2.0,1.0
3,,0,0.036,False,,,2.0,1.0
0,,0,0.153,True,,,3.0,1.0
1,,0,0.153,False,,,3.0,1.0
2,,0,0.153,True,,,3.0,1.0
3,,0,0.153,True,,,3.0,1.0
0,,0,0.0594,False,,,0.0,2.0
1,,0,0.0594,False,,,0.0,2.0
2,,0,0.0594,False,,,0.0,2.0
3,,0,0.0594,False,,,0.0,2.0
0,,0,0.0627,False,,,1.0,2.0
1,,0,0.0627,False,,,1.0,2.0
2,,0,0.0627,False,,,1.0,2.0
3,,0,0.0627,False,,,1.0,2.0
0,,0,0.0396,False,,,2.0,2.0
1,,0,0.0396,False,,,2.0,2.0
2,,0,0.0396,False,,,2.0,2.0
3,,0,0.0396,False,,,2.0,2.0
0,,0,0.1683,False,,,3.0,2.0
1,,0,0.1683,False,,,3.0,2.0
2,,0,0.1683,False,,,3.0,2.0
3,,0,0.1683,False,,,3.0,2.0
0,,1,0.06659999999999999,True,,,0.0,0.0
1,,1,0.06659999999999999,True,,,0.0,0.0
2,,1,0.06659999999999999,True,,,0.0,0.0
3,,1,0.06659999999999999,True,,,0.0,0.0
0,,1,0.0703,True,,,1.0,0.0
1,,1,0.0703,True,,,1.0,0.0
2,,1,0.0703,True,,,1.0,0.0
3,,1,0.0703,False,,,1.0,0.0
0,,1,0.044399999999999995,True,,,2.0,0.0
1,,1,0.044399999999999995,True,,,2.0,0.0
2,,1,0.044399999999999995,True,,,2.0,0.0
3,,1,0.044399999999999995,False,,,2.0,0.0
0,,1,0.1887,True,,,3.0,0.0
1,,1,0.1887,False,,,3.0,0.0
2,,1,0.1887,True,,,3.0,0.0
3,,1,0.1887,True,,,3.0,0.0
0,,1,0.054,True,,,0.0,1.0
1,,1,0.054,True,,,0.0,1.0
2,,1,0.054,True,,,0.0,1.0
3,,1,0.054,True,,,0.0,1.0
0,,1,0.056999999999999995,False,,,1.0,1.0
1,,1,0.056999999999999995,False,,,1.0,1.0
2,,1,0.056999999999999995,False,,,1.0,1.0
3,,1,0.056999999999999995,False,,,1.0,1.0
0,,1,0.036,True,,,2.0,1.0
1,,1,0.036,True,,,2.0,1.0
2,,1,0.036,True,,,2.0,1.0
3,,1,0.036,False,,,2.0,1.0
0,,1,0.153,True,,,3.0,1.0
1,,1,0.153,False,,,3.0,1.0
2,,1,0.153,True,,,3.0,1.0
3,,1,0.153,True,,,3.0,1.0
0,,1,0.0594,False,,,0.0,2.0
1,,1,0.0594,False,,,0.0,2.0
2,,1,0.0594,False,,,0.0,2.0
3,,1,0.0594,False,,,0.0,2.0
0,,1,0.0627,False,,,1.0,2.0
1,,1,0.0627,False,,,1.0,2.0
2,,1,0.0627,False,,,1.0,2.0
3,,1,0.0627,False,,,1.0,2.0
0,,1,0.0396,False,,,2.0,2.0
1,,1,0.0396,False,,,2.0,2.0
2,,1,0.0396,False,,,2.0,2.0
3,,1,0.0396,False,,,2.0,2.0
0,,1,0.1683,False,,,3.0,2.0
1,,1,0.1683,False,,,3.0,2.0
2,,1,0.1683,False,,,3.0,2.0
3,,1,0.1683,False,,,3.0,2.0
0,,2,0.06659999999999999,True,,,0.0,0.0
1,,2,0.06659999999999999,True,,,0.0,0.0
2,,2,0.06659999999999999,True,,,0.0,0.0
3,,2,0.06659999999999999,True,,,0.0,0.0
0,,2,0.0703,True,,,1.0,0.0
1,,2,0.0703,True,,,1.0,0.0
2,,2,0.0703,True,,,1.0,0.0
3,,2,0.0703,False,,,1.0,0.0
0,,2,0.044399999999999995,True,,,2.0,0.0
1,,2,0.044399999999999995,True,,,2.0,0.0
2,,2,0.044399999999999995,True,,,2.0,0.0
3,,2,0.044399999999999995,False,,,2.0,0.0
0,,2,0.1887,True,,,3.0,0.0
1,,2,0.1887,False,,,3.0,0.0
2,,2,0.1887,True,,,3.0,0.0
3,,2,0.1887,True,,,3.0,0.0
0,,2,0.054,False,,,0.0,1.0
1,,2,0.054,False,,,0.0,1.0
2,,2,0.054,False,,,0.0,1.0
3,,2,0.054,False,,,0.0,1.0
0,,2,0.056999999999999995,False,,,1.0,1.0
1,,2,0.056999999999999995,False,,,1.0,1.0
2,,2,0.056999999999999995,False,,,1.0,1.0
3,,2,0.056999999999999995,False,,,1.0,1.0
0,,2,0.036,False,,,2.0,1.0
1,,2,0.036,False,,,2.0,1.0
2,,2,0.036,False,,,2.0,1.0
3,,2,0.036,False,,,2.0,1.0
0,,2,0.153,False,,,3.0,1.0
1,,2,0.153,False,,,3.0,1.0
2,,2,0.153,False,,,3.0,1.0
3,,2,0.153,False,,,3.0,1.0
0,,2,0.0594,True,,,0.0,2.0
1,,2,0.0594,True,,,0.0,2.0
2,,2,0.0594,True,,,0.0,2.0
3,,2,0.0594,True,,,0.0,2.0
0,,2,0.0627,True,,,1.0,2.0
1,,2,0.0627,True,,,1.0,2.0
2,,2,0.0627,True,,,1.0,2.0
3,,2,0.0627,False,,,1.0,2.0
0,,2,0.0396,False,,,2.0,2.0
1,,2,0.0396,False,,,2.0,2.0
2,,2,0.0396,False,,,2.0,2.0
3,,2,0.0396,False,,,2.0,2.0
0,,2,0.1683,True,,,3.0,2.0
1,,2,0.1683,False,,,3.0,2.0
2,,2,0.1683,True,,,3.0,2.0
3,,2,0.1683,True,,,3.0,2.0
