0,,0,0.35519999999999996,False,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,
1,,0,0.35519999999999996,True,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,
0,,0,0.1248,False,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
1,,0,0.1248,False,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
0,,1,0.38480000000000003,False,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1,,1,0.38480000000000003,False,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
0,,1,0.13520000000000001,False,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,
1,,1,0.13520000000000001,False,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,
0,,1,0.35519999999999996,False,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,
1,,1,0.35519999999999996,False,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,
0,,1,0.1248,False,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
1,,1,0.1248,False,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
0,,0,0.364,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1,,0,0.364,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
0,,0,0.33599999999999997,False,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,
1,,0,0.33599999999999997,False,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,
0,,0,0.156,False,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,
1,,0,0.156,False,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,
0,,0,0.144,False,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
1,,0,0.144,False,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
0,,1,0.364,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1,,1,0.364,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
0,,1,0.33599999999999997,False,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,
1,,1,0.33599999999999997,False,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,
0,,1,0.156,False,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,
1,,1,0.156,False,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,
0,,1,0.144,False,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
1,,1,0.144,False,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
0,,0,0.3654,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1,,0,0.3654,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
0,,0,0.2646,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,
1,,0,0.2646,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,
0,,0,0.21459999999999999,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,
1,,0,0.21459999999999999,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,
0,,0,0.15539999999999998,False,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
1,,0,0.15539999999999998,False,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
0,,1,0.3654,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1,,1,0.3654,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
0,,1,0.2646,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,
1,,1,0.2646,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,
0,,1,0.21459999999999999,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,
1,,1,0.21459999999999999,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,
0,,1,0.15539999999999998,False,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
1,,1,0.15539999999999998,False,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
0,,0,0.40040000000000003,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1,,0,0.40040000000000003,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
0,,0,0.11960000000000001,True,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
1,,0,0.11960000000000001,True,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
0,,0,0.3696,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
1,,0,0.3696,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
0,,0,0.1104,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
1,,0,0.1104,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
0,,1,0.40040000000000003,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1,,1,0.40040000000000003,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
0,,1,0.11960000000000001,True,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
1,,1,0.11960000000000001,True,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
0,,1,0.3696,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
1,,1,0.3696,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
0,,1,0.1104,True,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
1,,1,0.1104,True,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
0,,0,0.42779999999999996,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1,,0,0.42779999999999996,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
0,,0,0.2622,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
1,,0,0.2622,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
0,,0,0.1922,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
1,,0,0.1922,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
0,,0,0.1178,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1,,0,0.1178,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
0,,1,0.42779999999999996,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1,,1,0.42779999999999996,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
0,,1,0.2622,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
1,,1,0.2622,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
0,,1,0.1922,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
1,,1,0.1922,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
0,,1,0.1178,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1,,1,0.1178,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
0,,0,0.4928,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1,,0,0.4928,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0,,0,0.1472,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
1,,0,0.1472,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
0,,0,0.2772,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
1,,0,0.2772,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
0,,0,0.0828,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1,,0,0.0828,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
0,,1,0.4928,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1,,1,0.4928,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0,,1,0.1472,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
1,,1,0.1472,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
0,,1,0.2772,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
1,,1,0.2772,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
0,,1,0.0828,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1,,1,0.0828,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
0,,0,0.3763,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
1,,0,0.3763,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
0,,0,0.1537,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
1,,0,0.1537,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
0,,0,0.33369999999999994,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
1,,0,0.33369999999999994,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
0,,0,0.13629999999999998,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1,,0,0.13629999999999998,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
0,,1,0.3763,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
1,,1,0.3763,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
0,,1,0.1537,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
1,,1,0.1537,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
0,,1,0.33369999999999994,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
1,,1,0.33369999999999994,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
0,,1,0.13629999999999998,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1,,1,0.13629999999999998,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
0,,0,0.3417,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,,0,0.3417,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,,0,0.32830000000000004,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
1,,0,0.32830000000000004,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
0,,0,0.1683,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
1,,0,0.1683,False,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
0,,0,0.1617,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1,,0,0.1617,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
0,,1,0.3417,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,,1,0.3417,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,,1,0.32830000000000004,True,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
1,,1,0.32830000000000004,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
0,,1,0.1683,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
1,,1,0.1683,False,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
0,,1,0.1617,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1,,1,0.1617,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
