S,53,T,prob,Connected,42,36,35,30,29,25,20,19,18,10,7,4,55,57,52,56,51,54,44,47,34,38,23,39,17,33,15,32,9,28,6,26,1,16,41,43,45
1,,0,0.1705,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
0,,0,0.05500000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
1,,0,0.05500000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
0,,0,0.2655,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
1,,0,0.2655,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
0,,0,0.1395,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
1,,0,0.1395,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
0,,0,0.045000000000000005,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
1,,0,0.045000000000000005,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
0,,1,0.3245,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
1,,1,0.3245,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
0,,1,0.1705,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
1,,1,0.1705,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
0,,1,0.05500000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
1,,1,0.05500000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
0,,1,0.2655,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
1,,1,0.2655,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
0,,1,0.1395,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
1,,1,0.1395,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
0,,1,0.045000000000000005,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
1,,1,0.045000000000000005,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
0,,0,0.24960000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
1,,0,0.24960000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
0,,0,0.1404,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
1,,0,0.1404,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
0,,0,0.1408,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
1,,0,0.1408,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
0,,0,0.07919999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
1,,0,0.07919999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
0,,0,0.24960000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,
1,,0,0.24960000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,
0,,0,0.1404,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,
1,,0,0.1404,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,
0,,1,0.24960000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
1,,1,0.24960000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
0,,1,0.1404,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
1,,1,0.1404,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
0,,1,0.1408,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
1,,1,0.1408,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
0,,1,0.07919999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
1,,1,0.07919999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
0,,1,0.24960000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,
1,,1,0.24960000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,
0,,1,0.1404,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,
1,,1,0.1404,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,
0,,0,0.06,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
1,,0,0.06,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
0,,0,0.069,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
1,,0,0.069,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
0,,0,0.17099999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,
1,,0,0.17099999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,
0,,0,0.136,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
1,,0,0.136,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
0,,0,0.1564,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
1,,0,0.1564,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
0,,0,0.3876,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,
1,,0,0.3876,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,
0,,0,0.004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,
1,,0,0.004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,
0,,0,0.0046,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,
1,,0,0.0046,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,
0,,0,0.011399999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,
1,,0,0.011399999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,
0,,1,0.06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
1,,1,0.06,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
0,,1,0.069,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
1,,1,0.069,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
0,,1,0.17099999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,
1,,1,0.17099999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,
0,,1,0.136,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
1,,1,0.136,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
0,,1,0.1564,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
1,,1,0.1564,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
0,,1,0.3876,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,
1,,1,0.3876,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,
0,,1,0.004,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,
1,,1,0.004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,
0,,1,0.0046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,
1,,1,0.0046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,
0,,1,0.011399999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,
1,,1,0.011399999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,
0,,0,0.188,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
1,,0,0.188,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
0,,0,0.282,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
1,,0,0.282,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
0,,0,0.21200000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
1,,0,0.21200000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
0,,0,0.318,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
1,,0,0.318,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
0,,1,0.188,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
1,,1,0.188,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
0,,1,0.282,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
1,,1,0.282,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
0,,1,0.21200000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
1,,1,0.21200000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
0,,1,0.318,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
1,,1,0.318,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
0,,0,0.0594,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
1,,0,0.0594,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
0,,0,0.1408,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,
1,,0,0.1408,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,
0,,0,0.019799999999999998,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,
1,,0,0.019799999999999998,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,
0,,0,0.2106,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,
1,,0,0.2106,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,
0,,0,0.49920000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
1,,0,0.49920000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
0,,0,0.0702,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
1,,0,0.0702,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
0,,1,0.0594,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
1,,1,0.0594,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
0,,1,0.1408,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,
1,,1,0.1408,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,
0,,1,0.019799999999999998,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,
1,,1,0.019799999999999998,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,
0,,1,0.2106,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,
1,,1,0.2106,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,
0,,1,0.49920000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
1,,1,0.49920000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
0,,1,0.0702,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
1,,1,0.0702,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
0,,0,0.06325000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1,,0,0.06325000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0,,0,0.1771,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0
1,,0,0.1771,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0
0,,0,0.012650000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0
1,,0,0.012650000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0
0,,0,0.070125,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0
1,,0,0.070125,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0
0,,0,0.19635,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
1,,0,0.19635,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
0,,0,0.014025000000000003,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0
1,,0,0.014025000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0
0,,0,0.004125,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0
1,,0,0.004125,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0
0,,0,0.01155,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0
1,,0,0.01155,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0
0,,0,0.0008250000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0
1,,0,0.0008250000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0
0,,0,0.051750000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
1,,0,0.051750000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
0,,0,0.1449,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
1,,0,0.1449,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
0,,0,0.010350000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0
1,,0,0.010350000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0
0,,0,0.057375,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0
1,,0,0.057375,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0
0,,0,0.16065,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
1,,0,0.16065,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
0,,0,0.011475,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0
1,,0,0.011475,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0
0,,0,0.003375,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0
1,,0,0.003375,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0
0,,0,0.00945,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
1,,0,0.00945,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
0,,0,0.000675,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0
1,,0,0.000675,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0
0,,1,0.06325000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1,,1,0.06325000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0,,1,0.1771,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0
1,,1,0.1771,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0
0,,1,0.012650000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0
1,,1,0.012650000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0
0,,1,0.070125,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0
1,,1,0.070125,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0
0,,1,0.19635,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
1,,1,0.19635,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
0,,1,0.014025000000000003,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0
1,,1,0.014025000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0
0,,1,0.004125,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0
1,,1,0.004125,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0
0,,1,0.01155,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0
1,,1,0.01155,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0
0,,1,0.0008250000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0
1,,1,0.0008250000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0
0,,1,0.051750000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
1,,1,0.051750000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
0,,1,0.1449,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
1,,1,0.1449,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
0,,1,0.010350000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0
1,,1,0.010350000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0
0,,1,0.057375,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0
1,,1,0.057375,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0
0,,1,0.16065,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
1,,1,0.16065,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
0,,1,0.011475,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0
1,,1,0.011475,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0
0,,1,0.003375,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0
1,,1,0.003375,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0
0,,1,0.00945,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
1,,1,0.00945,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
0,,1,0.000675,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0
1,,1,0.000675,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0
