S,62,T,prob,Connected,61,17,58,59,51,56,50,55,44,54,42,53,41,52,33,43,21,34,20,40,9,37,5,35,1,31,27,48,49
1,,1,0.087,False,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,
0,,1,0.06,True,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
1,,1,0.06,True,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
0,,1,0.15,False,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1,,1,0.15,False,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
0,,1,0.09,True,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
1,,1,0.09,False,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
0,,1,0.082,False,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,
1,,1,0.082,False,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,
0,,1,0.205,False,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
1,,1,0.205,False,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
0,,1,0.12299999999999998,False,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
1,,1,0.12299999999999998,False,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
0,,2,0.057999999999999996,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1,,2,0.057999999999999996,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
0,,2,0.145,True,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
1,,2,0.145,True,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
0,,2,0.087,True,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,
1,,2,0.087,False,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,
0,,2,0.06,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
1,,2,0.06,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
0,,2,0.15,False,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1,,2,0.15,False,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
0,,2,0.09,False,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
1,,2,0.09,False,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
0,,2,0.082,False,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,
1,,2,0.082,False,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,
0,,2,0.205,False,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
1,,2,0.205,False,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
0,,2,0.12299999999999998,True,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
1,,2,0.12299999999999998,False,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
0,,0,0.205,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
1,,0,0.205,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
0,,0,0.082,False,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
1,,0,0.082,False,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
0,,0,0.12299999999999998,True,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,
1,,0,0.12299999999999998,True,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,
0,,0,0.295,True,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
1,,0,0.295,True,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
0,,0,0.118,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
1,,0,0.118,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
0,,0,0.177,False,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
1,,0,0.177,False,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
0,,1,0.205,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
1,,1,0.205,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
0,,1,0.082,False,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
1,,1,0.082,False,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
0,,1,0.12299999999999998,True,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,
1,,1,0.12299999999999998,True,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,
0,,1,0.295,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
1,,1,0.295,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
0,,1,0.118,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
1,,1,0.118,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
0,,1,0.177,False,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
1,,1,0.177,False,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
0,,2,0.205,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
1,,2,0.205,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
0,,2,0.082,False,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
1,,2,0.082,False,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
0,,2,0.12299999999999998,True,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,
1,,2,0.12299999999999998,True,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,
0,,2,0.295,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
1,,2,0.295,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
0,,2,0.118,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
1,,2,0.118,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
0,,2,0.177,False,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
1,,2,0.177,False,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
0,,0,0.2106,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
1,,0,0.2106,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
0,,0,0.189,True,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
1,,0,0.189,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
0,,0,0.14040000000000002,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
1,,0,0.14040000000000002,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
0,,0,0.1794,True,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
1,,0,0.1794,True,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
0,,0,0.161,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
1,,0,0.161,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
0,,0,0.11960000000000001,False,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
1,,0,0.11960000000000001,False,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
0,,1,0.2106,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
1,,1,0.2106,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
0,,1,0.189,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
1,,1,0.189,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
0,,1,0.14040000000000002,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
1,,1,0.14040000000000002,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
0,,1,0.1794,True,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
1,,1,0.1794,True,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
0,,1,0.161,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
1,,1,0.161,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
0,,1,0.11960000000000001,False,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
1,,1,0.11960000000000001,False,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
0,,2,0.2106,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
1,,2,0.2106,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
0,,2,0.189,True,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
1,,2,0.189,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
0,,2,0.14040000000000002,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
1,,2,0.14040000000000002,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
0,,2,0.1794,True,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
1,,2,0.1794,True,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
0,,2,0.161,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
1,,2,0.161,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
0,,2,0.11960000000000001,False,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
1,,2,0.11960000000000001,False,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
0,,0,0.2499,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
1,,0,0.2499,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
0,,0,0.24009999999999998,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
1,,0,0.24009999999999998,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
0,,0,0.2601,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
1,,0,0.2601,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
0,,0,0.2499,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
1,,0,0.2499,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
0,,1,0.2499,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
1,,1,0.2499,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
0,,1,0.24009999999999998,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
1,,1,0.24009999999999998,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
0,,1,0.2601,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
1,,1,0.2601,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
0,,1,0.2499,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
1,,1,0.2499,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
0,,2,0.2499,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
1,,2,0.2499,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
0,,2,0.24009999999999998,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
1,,2,0.24009999999999998,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
0,,2,0.2601,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
1,,2,0.2601,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
0,,2,0.2499,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
1,,2,0.2499,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
0,,0,0.2944,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
1,,0,0.2944,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
0,,0,0.3456,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
1,,0,0.3456,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
0,,0,0.1656,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
1,,0,0.1656,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
0,,0,0.19440000000000002,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
1,,0,0.19440000000000002,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
0,,1,0.2944,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
1,,1,0.2944,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
0,,1,0.3456,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
1,,1,0.3456,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
0,,1,0.1656,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
1,,1,0.1656,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
0,,1,0.19440000000000002,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
1,,1,0.19440000000000002,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
0,,2,0.2944,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
1,,2,0.2944,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
0,,2,0.3456,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
1,,2,0.3456,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
0,,2,0.1656,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
1,,2,0.1656,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
0,,2,0.19440000000000002,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
1,,2,0.19440000000000002,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
0,,0,0.189,True,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
1,,0,0.189,True,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
0,,0,0.111,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
1,,0,0.111,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
0,,0,0.44099999999999995,False,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
1,,0,0.44099999999999995,False,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
0,,0,0.259,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
1,,0,0.259,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
0,,1,0.189,True,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
1,,1,0.189,True,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
0,,1,0.111,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
1,,1,0.111,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
0,,1,0.44099999999999995,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
1,,1,0.44099999999999995,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
0,,1,0.259,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
1,,1,0.259,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
0,,2,0.189,True,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
1,,2,0.189,True,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
0,,2,0.111,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
1,,2,0.111,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
0,,2,0.44099999999999995,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
1,,2,0.44099999999999995,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
0,,2,0.259,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
1,,2,0.259,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
0,,0,0.06720000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
1,,0,0.06720000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
0,,0,0.0816,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,
1,,0,0.0816,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,
0,,0,0.0912,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,
1,,0,0.0912,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,
0,,0,0.21280000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,
1,,0,0.21280000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,
0,,0,0.2584,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
1,,0,0.2584,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
0,,0,0.2888,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
1,,0,0.2888,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
0,,1,0.06720000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
1,,1,0.06720000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
0,,1,0.0816,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,
1,,1,0.0816,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,
0,,1,0.0912,True,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,
1,,1,0.0912,True,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,
0,,1,0.21280000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,
1,,1,0.21280000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,
0,,1,0.2584,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
1,,1,0.2584,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
0,,1,0.2888,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
1,,1,0.2888,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
0,,2,0.06720000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
1,,2,0.06720000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
0,,2,0.0816,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,
1,,2,0.0816,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,
0,,2,0.0912,True,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,
1,,2,0.0912,True,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,
0,,2,0.21280000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,
1,,2,0.21280000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,
0,,2,0.2584,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
1,,2,0.2584,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
0,,2,0.2888,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
1,,2,0.2888,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
0,,0,0.032338000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1,,0,0.032338000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0,,0,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0
1,,0,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0
0,,0,0.032338000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0
1,,0,0.032338000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0
0,,0,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
1,,0,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
0,,0,0.075924,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0
1,,0,0.075924,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0
0,,0,0.129276,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0
1,,0,0.129276,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0
0,,0,0.033189,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
1,,0,0.033189,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
0,,0,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
1,,0,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
0,,0,0.033189,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0
1,,0,0.033189,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0
0,,0,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
1,,0,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
0,,0,0.077922,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0
1,,0,0.077922,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0
0,,0,0.13267800000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
1,,0,0.13267800000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
0,,0,0.019573000000000004,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
1,,0,0.019573000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
0,,0,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0
1,,0,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0
0,,0,0.019573000000000004,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0
1,,0,0.019573000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0
0,,0,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0
1,,0,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0
0,,0,0.045954,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0
1,,0,0.045954,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0
0,,0,0.07824600000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0
1,,0,0.07824600000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0
0,,1,0.032338000000000006,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1,,1,0.032338000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0,,1,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0
1,,1,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0
0,,1,0.032338000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0
1,,1,0.032338000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0
0,,1,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
1,,1,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
0,,1,0.075924,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0
1,,1,0.075924,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0
0,,1,0.129276,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0
1,,1,0.129276,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0
0,,1,0.033189,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
1,,1,0.033189,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
0,,1,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
1,,1,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
0,,1,0.033189,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0
1,,1,0.033189,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0
0,,1,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
1,,1,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
0,,1,0.077922,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0
1,,1,0.077922,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0
0,,1,0.13267800000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
1,,1,0.13267800000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
0,,1,0.019573000000000004,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
1,,1,0.019573000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
0,,1,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0
1,,1,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0
0,,1,0.019573000000000004,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0
1,,1,0.019573000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0
0,,1,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0
1,,1,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0
0,,1,0.045954,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0
1,,1,0.045954,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0
0,,1,0.07824600000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0
1,,1,0.07824600000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0
0,,2,0.032338000000000006,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1,,2,0.032338000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
