2,,1,0.0264,True,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
0,,1,0.21280000000000002,False,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
1,,1,0.21280000000000002,False,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
2,,1,0.21280000000000002,False,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
0,,1,0.4636,False,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1,,1,0.4636,False,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
2,,1,0.4636,False,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
0,,1,0.08360000000000001,False,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
1,,1,0.08360000000000001,False,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
2,,1,0.08360000000000001,False,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
0,,2,0.06720000000000001,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
1,,2,0.06720000000000001,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2,,2,0.06720000000000001,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
0,,2,0.1464,False,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
1,,2,0.1464,True,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
2,,2,0.1464,True,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
0,,2,0.0264,True,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
1,,2,0.0264,False,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
2,,2,0.0264,True,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
0,,2,0.21280000000000002,False,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
1,,2,0.21280000000000002,False,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
2,,2,0.21280000000000002,False,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
0,,2,0.4636,False,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1,,2,0.4636,True,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
2,,2,0.4636,True,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
0,,2,0.08360000000000001,True,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
1,,2,0.08360000000000001,False,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
2,,2,0.08360000000000001,True,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
0,,0,0.42,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1,,0,0.42,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
2,,0,0.42,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
0,,0,0.18,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
1,,0,0.18,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
2,,0,0.18,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
0,,0,0.27999999999999997,True,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
1,,0,0.27999999999999997,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
2,,0,0.27999999999999997,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
0,,0,0.12,False,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1,,0,0.12,True,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2,,0,0.12,True,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
0,,1,0.42,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1,,1,0.42,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
2,,1,0.42,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
0,,1,0.18,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
1,,1,0.18,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
2,,1,0.18,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
0,,1,0.27999999999999997,True,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
1,,1,0.27999999999999997,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
2,,1,0.27999999999999997,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
0,,1,0.12,False,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1,,1,0.12,True,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2,,1,0.12,True,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
0,,2,0.42,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1,,2,0.42,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
2,,2,0.42,False,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
0,,2,0.18,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
1,,2,0.18,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
2,,2,0.18,False,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
0,,2,0.27999999999999997,True,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
1,,2,0.27999999999999997,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
2,,2,0.27999999999999997,False,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
0,,2,0.12,False,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1,,2,0.12,True,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2,,2,0.12,True,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
0,,0,0.154,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
1,,0,0.154,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
2,,0,0.154,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
0,,0,0.5459999999999999,False,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
1,,0,0.5459999999999999,False,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
2,,0,0.5459999999999999,False,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
0,,0,0.066,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
1,,0,0.066,True,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
2,,0,0.066,True,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
0,,0,0.23399999999999999,True,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
1,,0,0.23399999999999999,True,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
2,,0,0.23399999999999999,True,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
0,,1,0.154,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
1,,1,0.154,True,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
2,,1,0.154,True,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
0,,1,0.5459999999999999,True,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
1,,1,0.5459999999999999,True,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
2,,1,0.5459999999999999,True,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
0,,1,0.066,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
1,,1,0.066,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
2,,1,0.066,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
0,,1,0.23399999999999999,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
1,,1,0.23399999999999999,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
2,,1,0.23399999999999999,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
0,,2,0.154,False,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
1,,2,0.154,True,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
2,,2,0.154,True,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
0,,2,0.5459999999999999,True,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
1,,2,0.5459999999999999,True,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
2,,2,0.5459999999999999,True,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
0,,2,0.066,False,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
1,,2,0.066,True,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
2,,2,0.066,True,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
0,,2,0.23399999999999999,True,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
1,,2,0.23399999999999999,True,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
2,,2,0.23399999999999999,True,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
0,,0,0.1431,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
1,,0,0.1431,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2,,0,0.1431,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
0,,0,0.2756,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
1,,0,0.2756,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
2,,0,0.2756,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
0,,0,0.1113,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
1,,0,0.1113,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
2,,0,0.1113,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
0,,0,0.1107,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
1,,0,0.1107,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
2,,0,0.1107,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
0,,0,0.2132,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
1,,0,0.2132,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
2,,0,0.2132,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
0,,0,0.0861,False,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
1,,0,0.0861,False,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
2,,0,0.0861,False,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
0,,0,0.0162,False,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,
1,,0,0.0162,False,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,
2,,0,0.0162,False,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,
0,,0,0.0312,True,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
1,,0,0.0312,True,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
2,,0,0.0312,True,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
0,,0,0.012599999999999998,False,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
1,,0,0.012599999999999998,True,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
2,,0,0.012599999999999998,True,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
0,,1,0.1431,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
1,,1,0.1431,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2,,1,0.1431,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
0,,1,0.2756,True,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
1,,1,0.2756,True,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
2,,1,0.2756,True,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
0,,1,0.1113,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
1,,1,0.1113,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
2,,1,0.1113,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
0,,1,0.1107,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
1,,1,0.1107,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
2,,1,0.1107,True,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
0,,1,0.2132,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
1,,1,0.2132,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
2,,1,0.2132,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
0,,1,0.0861,False,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
1,,1,0.0861,True,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
2,,1,0.0861,True,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
0,,1,0.0162,False,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,
1,,1,0.0162,False,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,
2,,1,0.0162,False,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,
0,,1,0.0312,True,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
1,,1,0.0312,True,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
2,,1,0.0312,True,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
0,,1,0.012599999999999998,False,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
1,,1,0.012599999999999998,True,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
2,,1,0.012599999999999998,True,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
0,,2,0.1431,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
1,,2,0.1431,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2,,2,0.1431,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
0,,2,0.2756,True,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
1,,2,0.2756,True,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
2,,2,0.2756,True,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
0,,2,0.1113,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
1,,2,0.1113,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
2,,2,0.1113,False,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,
0,,2,0.1107,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
1,,2,0.1107,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
2,,2,0.1107,True,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
0,,2,0.2132,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
1,,2,0.2132,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
2,,2,0.2132,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
0,,2,0.0861,False,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
1,,2,0.0861,True,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
2,,2,0.0861,True,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
0,,2,0.0162,False,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,
1,,2,0.0162,False,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,
2,,2,0.0162,False,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,
0,,2,0.0312,False,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
1,,2,0.0312,False,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
2,,2,0.0312,False,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
0,,2,0.012599999999999998,False,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
1,,2,0.012599999999999998,False,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
2,,2,0.012599999999999998,False,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
0,,0,0.1911,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
1,,0,0.1911,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
2,,0,0.1911,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
0,,0,0.2352,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
1,,0,0.2352,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
2,,0,0.2352,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
0,,0,0.0637,True,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,
1,,0,0.0637,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,
2,,0,0.0637,True,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,
0,,0,0.19890000000000002,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
1,,0,0.19890000000000002,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
2,,0,0.19890000000000002,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
0,,0,0.2448,True,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
1,,0,0.2448,True,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
2,,0,0.2448,True,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
0,,0,0.0663,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
1,,0,0.0663,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
2,,0,0.0663,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
0,,1,0.1911,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
1,,1,0.1911,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
2,,1,0.1911,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
0,,1,0.2352,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
1,,1,0.2352,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
2,,1,0.2352,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
0,,1,0.0637,True,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,
1,,1,0.0637,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,
2,,1,0.0637,True,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,
0,,1,0.19890000000000002,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
1,,1,0.19890000000000002,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
2,,1,0.19890000000000002,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
0,,1,0.2448,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
1,,1,0.2448,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
2,,1,0.2448,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
0,,1,0.0663,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
1,,1,0.0663,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
2,,1,0.0663,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
0,,2,0.1911,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
1,,2,0.1911,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
2,,2,0.1911,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
0,,2,0.2352,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
1,,2,0.2352,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
2,,2,0.2352,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
0,,2,0.0637,True,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,
1,,2,0.0637,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,
2,,2,0.0637,True,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,
0,,2,0.19890000000000002,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
1,,2,0.19890000000000002,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
2,,2,0.19890000000000002,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
0,,2,0.2448,True,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
1,,2,0.2448,True,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
2,,2,0.2448,True,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
0,,2,0.0663,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
1,,2,0.0663,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
2,,2,0.0663,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
0,,0,0.11599999999999999,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
1,,0,0.11599999999999999,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
2,,0,0.11599999999999999,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
0,,0,0.084,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
1,,0,0.084,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
2,,0,0.084,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
0,,0,0.46399999999999997,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
1,,0,0.46399999999999997,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
2,,0,0.46399999999999997,True,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
0,,0,0.336,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
1,,0,0.336,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
2,,0,0.336,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
0,,1,0.11599999999999999,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
1,,1,0.11599999999999999,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
2,,1,0.11599999999999999,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
0,,1,0.084,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
1,,1,0.084,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
2,,1,0.084,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
0,,1,0.46399999999999997,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
1,,1,0.46399999999999997,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
2,,1,0.46399999999999997,True,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
0,,1,0.336,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
1,,1,0.336,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
2,,1,0.336,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
0,,2,0.11599999999999999,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
1,,2,0.11599999999999999,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
2,,2,0.11599999999999999,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
0,,2,0.084,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
1,,2,0.084,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
2,,2,0.084,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
0,,2,0.46399999999999997,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
1,,2,0.46399999999999997,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
2,,2,0.46399999999999997,True,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
0,,2,0.336,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
1,,2,0.336,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
2,,2,0.336,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
0,,0,0.106318,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
1,,0,0.106318,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2,,0,0.106318,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
0,,0,0.073882,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,
1,,0,0.073882,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,
2,,0,0.073882,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,
0,,0,0.094282,False,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,
1,,0,0.094282,False,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,
2,,0,0.094282,False,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,
0,,0,0.06551799999999999,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,
1,,0,0.06551799999999999,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,
2,,0,0.06551799999999999,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,
0,,0,0.096937,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,
1,,0,0.096937,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,
2,,0,0.096937,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,
0,,0,0.06736299999999999,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,
1,,0,0.06736299999999999,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,
2,,0,0.06736299999999999,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,
0,,0,0.085963,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,
