S,5,T,prob,Connected,3,1
1,,0,0.11,False,0.0,
2,,0,0.11,False,0.0,
0,,0,0.18,True,1.0,
1,,0,0.18,True,1.0,
2,,0,0.18,True,1.0,
0,,0,0.15,True,2.0,
1,,0,0.15,True,2.0,
2,,0,0.15,True,2.0,
0,,0,0.19,False,3.0,
1,,0,0.19,False,3.0,
2,,0,0.19,False,3.0,
0,,0,0.37,True,4.0,
1,,0,0.37,False,4.0,
2,,0,0.37,True,4.0,
0,,1,0.11,False,0.0,
1,,1,0.11,False,0.0,
2,,1,0.11,False,0.0,
0,,1,0.18,True,1.0,
1,,1,0.18,True,1.0,
2,,1,0.18,True,1.0,
0,,1,0.15,True,2.0,
1,,1,0.15,True,2.0,
2,,1,0.15,True,2.0,
0,,1,0.19,False,3.0,
1,,1,0.19,False,3.0,
2,,1,0.19,False,3.0,
0,,1,0.37,True,4.0,
1,,1,0.37,False,4.0,
2,,1,0.37,True,4.0,
0,,2,0.11,False,0.0,
1,,2,0.11,False,0.0,
2,,2,0.11,False,0.0,
0,,2,0.18,False,1.0,
1,,2,0.18,False,1.0,
2,,2,0.18,False,1.0,
0,,2,0.15,True,2.0,
1,,2,0.15,True,2.0,
2,,2,0.15,True,2.0,
0,,2,0.19,False,3.0,
1,,2,0.19,False,3.0,
2,,2,0.19,False,3.0,
0,,2,0.37,False,4.0,
1,,2,0.37,False,4.0,
2,,2,0.37,False,4.0,
0,,3,0.11,False,0.0,
1,,3,0.11,True,0.0,
2,,3,0.11,True,0.0,
0,,3,0.18,True,1.0,
1,,3,0.18,True,1.0,
2,,3,0.18,True,1.0,
0,,3,0.15,True,2.0,
1,,3,0.15,True,2.0,
2,,3,0.15,True,2.0,
0,,3,0.19,False,3.0,
1,,3,0.19,False,3.0,
2,,3,0.19,False,3.0,
0,,3,0.37,False,4.0,
1,,3,0.37,False,4.0,
2,,3,0.37,False,4.0,
0,,4,0.11,False,0.0,
1,,4,0.11,True,0.0,
2,,4,0.11,True,0.0,
0,,4,0.18,False,1.0,
1,,4,0.18,False,1.0,
2,,4,0.18,False,1.0,
0,,4,0.15,True,2.0,
1,,4,0.15,True,2.0,
2,,4,0.15,True,2.0,
0,,4,0.19,False,3.0,
1,,4,0.19,False,3.0,
2,,4,0.19,False,3.0,
0,,4,0.37,True,4.0,
1,,4,0.37,False,4.0,
2,,4,0.37,True,4.0,
0,,0,0.2,False,,0.0
1,,0,0.2,False,,0.0
2,,0,0.2,False,,0.0
0,,0,0.2,False,,1.0
1,,0,0.2,True,,1.0
2,,0,0.2,True,,1.0
0,,0,0.16,True,,2.0
1,,0,0.16,True,,2.0
2,,0,0.16,True,,2.0
0,,0,0.44,True,,3.0
1,,0,0.44,False,,3.0
2,,0,0.44,False,,3.0
0,,1,0.2,True,,0.0
1,,1,0.2,False,,0.0
2,,1,0.2,False,,0.0
0,,1,0.2,False,,1.0
1,,1,0.2,True,,1.0
2,,1,0.2,True,,1.0
0,,1,0.16,True,,2.0
1,,1,0.16,True,,2.0
2,,1,0.16,True,,2.0
0,,1,0.44,False,,3.0
1,,1,0.44,False,,3.0
2,,1,0.44,False,,3.0
0,,2,0.2,False,,0.0
1,,2,0.2,False,,0.0
2,,2,0.2,False,,0.0
0,,2,0.2,False,,1.0
1,,2,0.2,True,,1.0
2,,2,0.2,True,,1.0
0,,2,0.16,False,,2.0
1,,2,0.16,False,,2.0
2,,2,0.16,False,,2.0
0,,2,0.44,True,,3.0
1,,2,0.44,False,,3.0
2,,2,0.44,False,,3.0
0,,3,0.2,True,,0.0
1,,3,0.2,False,,0.0
2,,3,0.2,False,,0.0
0,,3,0.2,False,,1.0
1,,3,0.2,False,,1.0
2,,3,0.2,False,,1.0
0,,3,0.16,True,,2.0
1,,3,0.16,True,,2.0
2,,3,0.16,True,,2.0
0,,3,0.44,True,,3.0
1,,3,0.44,False,,3.0
2,,3,0.44,False,,3.0
0,,4,0.2,True,,0.0
1,,4,0.2,False,,0.0
2,,4,0.2,False,,0.0
0,,4,0.2,False,,1.0
1,,4,0.2,True,,1.0
2,,4,0.2,True,,1.0
0,,4,0.16,False,,2.0
1,,4,0.16,False,,2.0
2,,4,0.16,False,,2.0
0,,4,0.44,False,,3.0
1,,4,0.44,False,,3.0
2,,4,0.44,False,,3.0
