S,6,T,prob,Connected,5,4,3,2
2,,2,0.21,False,1.0,,,
0,,2,0.28,True,2.0,,,
1,,2,0.28,True,2.0,,,
2,,2,0.28,True,2.0,,,
0,,2,0.29,False,3.0,,,
1,,2,0.29,False,3.0,,,
2,,2,0.29,False,3.0,,,
0,,3,0.22,False,0.0,,,
1,,3,0.22,False,0.0,,,
2,,3,0.22,False,0.0,,,
0,,3,0.21,True,1.0,,,
1,,3,0.21,True,1.0,,,
2,,3,0.21,False,1.0,,,
0,,3,0.28,True,2.0,,,
1,,3,0.28,True,2.0,,,
2,,3,0.28,True,2.0,,,
0,,3,0.29,True,3.0,,,
1,,3,0.29,False,3.0,,,
2,,3,0.29,True,3.0,,,
0,,0,0.32,True,,0.0,,
1,,0,0.32,True,,0.0,,
2,,0,0.32,True,,0.0,,
0,,0,0.15,False,,1.0,,
1,,0,0.15,True,,1.0,,
2,,0,0.15,False,,1.0,,
0,,0,0.11,True,,2.0,,
1,,0,0.11,False,,2.0,,
2,,0,0.11,True,,2.0,,
0,,0,0.42,False,,3.0,,
1,,0,0.42,False,,3.0,,
2,,0,0.42,False,,3.0,,
0,,1,0.32,True,,0.0,,
1,,1,0.32,True,,0.0,,
2,,1,0.32,True,,0.0,,
0,,1,0.15,False,,1.0,,
1,,1,0.15,False,,1.0,,
2,,1,0.15,False,,1.0,,
0,,1,0.11,False,,2.0,,
1,,1,0.11,False,,2.0,,
2,,1,0.11,False,,2.0,,
0,,1,0.42,True,,3.0,,
1,,1,0.42,True,,3.0,,
2,,1,0.42,False,,3.0,,
0,,2,0.32,True,,0.0,,
1,,2,0.32,True,,0.0,,
2,,2,0.32,True,,0.0,,
0,,2,0.15,False,,1.0,,
1,,2,0.15,True,,1.0,,
2,,2,0.15,False,,1.0,,
0,,2,0.11,False,,2.0,,
1,,2,0.11,False,,2.0,,
2,,2,0.11,False,,2.0,,
0,,2,0.42,True,,3.0,,
1,,2,0.42,True,,3.0,,
2,,2,0.42,False,,3.0,,
0,,3,0.32,False,,0.0,,
1,,3,0.32,False,,0.0,,
2,,3,0.32,False,,0.0,,
0,,3,0.15,False,,1.0,,
1,,3,0.15,False,,1.0,,
2,,3,0.15,False,,1.0,,
0,,3,0.11,False,,2.0,,
1,,3,0.11,False,,2.0,,
2,,3,0.11,False,,2.0,,
0,,3,0.42,True,,3.0,,
1,,3,0.42,True,,3.0,,
2,,3,0.42,False,,3.0,,
0,,0,0.12,True,,,0.0,
1,,0,0.12,False,,,0.0,
2,,0,0.12,False,,,0.0,
0,,0,0.36,False,,,1.0,
1,,0,0.36,True,,,1.0,
2,,0,0.36,False,,,1.0,
0,,0,0.25,False,,,2.0,
1,,0,0.25,True,,,2.0,
2,,0,0.25,True,,,2.0,
0,,0,0.27,False,,,3.0,
1,,0,0.27,False,,,3.0,
2,,0,0.27,False,,,3.0,
0,,1,0.12,True,,,0.0,
1,,1,0.12,False,,,0.0,
2,,1,0.12,False,,,0.0,
0,,1,0.36,False,,,1.0,
1,,1,0.36,False,,,1.0,
2,,1,0.36,False,,,1.0,
0,,1,0.25,False,,,2.0,
1,,1,0.25,True,,,2.0,
2,,1,0.25,True,,,2.0,
0,,1,0.27,False,,,3.0,
1,,1,0.27,False,,,3.0,
2,,1,0.27,False,,,3.0,
0,,2,0.12,True,,,0.0,
1,,2,0.12,False,,,0.0,
2,,2,0.12,False,,,0.0,
0,,2,0.36,False,,,1.0,
1,,2,0.36,True,,,1.0,
2,,2,0.36,False,,,1.0,
0,,2,0.25,False,,,2.0,
1,,2,0.25,False,,,2.0,
2,,2,0.25,False,,,2.0,
0,,2,0.27,False,,,3.0,
1,,2,0.27,False,,,3.0,
2,,2,0.27,False,,,3.0,
0,,3,0.12,True,,,0.0,
1,,3,0.12,False,,,0.0,
2,,3,0.12,False,,,0.0,
0,,3,0.36,False,,,1.0,
1,,3,0.36,True,,,1.0,
2,,3,0.36,False,,,1.0,
0,,3,0.25,False,,,2.0,
1,,3,0.25,False,,,2.0,
2,,3,0.25,False,,,2.0,
0,,3,0.27,False,,,3.0,
1,,3,0.27,False,,,3.0,
2,,3,0.27,False,,,3.0,
0,,0,0.12,False,,,,0.0
1,,0,0.12,False,,,,0.0
2,,0,0.12,False,,,,0.0
0,,0,0.18,False,,,,1.0
1,,0,0.18,False,,,,1.0
2,,0,0.18,False,,,,1.0
0,,0,0.14,False,,,,2.0
1,,0,0.14,False,,,,2.0
2,,0,0.14,False,,,,2.0
0,,0,0.56,True,,,,3.0
1,,0,0.56,True,,,,3.0
2,,0,0.56,True,,,,3.0
0,,1,0.12,False,,,,0.0
1,,1,0.12,False,,,,0.0
2,,1,0.12,False,,,,0.0
0,,1,0.18,False,,,,1.0
1,,1,0.18,False,,,,1.0
2,,1,0.18,False,,,,1.0
0,,1,0.14,False,,,,2.0
1,,1,0.14,False,,,,2.0
2,,1,0.14,False,,,,2.0
0,,1,0.56,True,,,,3.0
1,,1,0.56,True,,,,3.0
2,,1,0.56,True,,,,3.0
0,,2,0.12,False,,,,0.0
1,,2,0.12,False,,,,0.0
2,,2,0.12,False,,,,0.0
0,,2,0.18,False,,,,1.0
1,,2,0.18,False,,,,1.0
2,,2,0.18,False,,,,1.0
0,,2,0.14,False,,,,2.0
1,,2,0.14,False,,,,2.0
2,,2,0.14,False,,,,2.0
0,,2,0.56,True,,,,3.0
1,,2,0.56,True,,,,3.0
2,,2,0.56,True,,,,3.0
0,,3,0.12,True,,,,0.0
1,,3,0.12,False,,,,0.0
2,,3,0.12,True,,,,0.0
0,,3,0.18,False,,,,1.0
1,,3,0.18,False,,,,1.0
2,,3,0.18,False,,,,1.0
0,,3,0.14,False,,,,2.0
1,,3,0.14,False,,,,2.0
2,,3,0.14,False,,,,2.0
0,,3,0.56,True,,,,3.0
1,,3,0.56,True,,,,3.0
2,,3,0.56,True,,,,3.0
