S,1,T,prob,Connected,4,6
0,0.0,0,0.68,False,,
1,0.0,0,0.68,True,,
0,1.0,0,0.32,True,,
1,1.0,0,0.32,False,,
0,0.0,1,0.68,False,,
1,0.0,1,0.68,False,,
0,1.0,1,0.32,True,,
1,1.0,1,0.32,False,,
0,,0,0.08399999999999999,True,0.0,0.0
1,,0,0.08399999999999999,True,0.0,0.0
0,,0,0.1104,False,1.0,0.0
1,,0,0.1104,True,1.0,0.0
0,,0,0.0456,True,2.0,0.0
1,,0,0.0456,True,2.0,0.0
0,,0,0.0945,False,0.0,1.0
1,,0,0.0945,False,0.0,1.0
0,,0,0.12420000000000002,False,1.0,1.0
1,,0,0.12420000000000002,False,1.0,1.0
0,,0,0.051300000000000005,False,2.0,1.0
1,,0,0.051300000000000005,False,2.0,1.0
0,,0,0.17149999999999999,True,0.0,2.0
1,,0,0.17149999999999999,True,0.0,2.0
0,,0,0.22540000000000002,False,1.0,2.0
1,,0,0.22540000000000002,False,1.0,2.0
0,,0,0.0931,True,2.0,2.0
1,,0,0.0931,True,2.0,2.0
0,,1,0.08399999999999999,False,0.0,0.0
1,,1,0.08399999999999999,False,0.0,0.0
0,,1,0.1104,False,1.0,0.0
1,,1,0.1104,False,1.0,0.0
0,,1,0.0456,False,2.0,0.0
1,,1,0.0456,False,2.0,0.0
0,,1,0.0945,False,0.0,1.0
1,,1,0.0945,False,0.0,1.0
0,,1,0.12420000000000002,False,1.0,1.0
1,,1,0.12420000000000002,False,1.0,1.0
0,,1,0.051300000000000005,False,2.0,1.0
1,,1,0.051300000000000005,False,2.0,1.0
0,,1,0.17149999999999999,True,0.0,2.0
1,,1,0.17149999999999999,True,0.0,2.0
0,,1,0.22540000000000002,False,1.0,2.0
1,,1,0.22540000000000002,False,1.0,2.0
0,,1,0.0931,True,2.0,2.0
1,,1,0.0931,True,2.0,2.0
