S,5,6,T,prob,Connected,2,3
1,2.0,3.0,1,0.001,False,,
2,2.0,3.0,1,0.001,False,,
3,2.0,3.0,1,0.001,False,,
0,3.0,3.0,1,0.005000000000000001,False,,
1,3.0,3.0,1,0.005000000000000001,False,,
2,3.0,3.0,1,0.005000000000000001,False,,
3,3.0,3.0,1,0.005000000000000001,False,,
0,0.0,0.0,2,0.005200000000000001,True,,
1,0.0,0.0,2,0.005200000000000001,True,,
2,0.0,0.0,2,0.005200000000000001,False,,
3,0.0,0.0,2,0.005200000000000001,True,,
0,1.0,0.0,2,0.0008,True,,
1,1.0,0.0,2,0.0008,False,,
2,1.0,0.0,2,0.0008,True,,
3,1.0,0.0,2,0.0008,True,,
0,2.0,0.0,2,0.0008,True,,
1,2.0,0.0,2,0.0008,True,,
2,2.0,0.0,2,0.0008,True,,
3,2.0,0.0,2,0.0008,True,,
0,3.0,0.0,2,0.004,False,,
1,3.0,0.0,2,0.004,False,,
2,3.0,0.0,2,0.004,False,,
3,3.0,0.0,2,0.004,False,,
0,0.0,1.0,2,0.0182,False,,
1,0.0,1.0,2,0.0182,False,,
2,0.0,1.0,2,0.0182,False,,
3,0.0,1.0,2,0.0182,False,,
0,1.0,1.0,2,0.0028000000000000004,False,,
1,1.0,1.0,2,0.0028000000000000004,False,,
2,1.0,1.0,2,0.0028000000000000004,False,,
3,1.0,1.0,2,0.0028000000000000004,False,,
0,2.0,1.0,2,0.0028000000000000004,False,,
1,2.0,1.0,2,0.0028000000000000004,False,,
2,2.0,1.0,2,0.0028000000000000004,False,,
3,2.0,1.0,2,0.0028000000000000004,False,,
0,3.0,1.0,2,0.014000000000000002,False,,
1,3.0,1.0,2,0.014000000000000002,False,,
2,3.0,1.0,2,0.014000000000000002,False,,
3,3.0,1.0,2,0.014000000000000002,False,,
0,0.0,2.0,2,0.006500000000000001,False,,
1,0.0,2.0,2,0.006500000000000001,False,,
2,0.0,2.0,2,0.006500000000000001,False,,
3,0.0,2.0,2,0.006500000000000001,False,,
0,1.0,2.0,2,0.001,False,,
1,1.0,2.0,2,0.001,False,,
2,1.0,2.0,2,0.001,False,,
3,1.0,2.0,2,0.001,False,,
0,2.0,2.0,2,0.001,False,,
1,2.0,2.0,2,0.001,False,,
2,2.0,2.0,2,0.001,False,,
3,2.0,2.0,2,0.001,False,,
0,3.0,2.0,2,0.005000000000000001,False,,
1,3.0,2.0,2,0.005000000000000001,False,,
2,3.0,2.0,2,0.005000000000000001,False,,
3,3.0,2.0,2,0.005000000000000001,False,,
0,0.0,3.0,2,0.006500000000000001,False,,
1,0.0,3.0,2,0.006500000000000001,False,,
2,0.0,3.0,2,0.006500000000000001,False,,
3,0.0,3.0,2,0.006500000000000001,False,,
0,1.0,3.0,2,0.001,False,,
1,1.0,3.0,2,0.001,False,,
2,1.0,3.0,2,0.001,False,,
3,1.0,3.0,2,0.001,False,,
0,2.0,3.0,2,0.001,False,,
1,2.0,3.0,2,0.001,False,,
2,2.0,3.0,2,0.001,False,,
3,2.0,3.0,2,0.001,False,,
0,3.0,3.0,2,0.005000000000000001,False,,
1,3.0,3.0,2,0.005000000000000001,False,,
2,3.0,3.0,2,0.005000000000000001,False,,
3,3.0,3.0,2,0.005000000000000001,False,,
0,0.0,0.0,3,0.005200000000000001,False,,
1,0.0,0.0,3,0.005200000000000001,False,,
2,0.0,0.0,3,0.005200000000000001,False,,
3,0.0,0.0,3,0.005200000000000001,False,,
0,1.0,0.0,3,0.0008,False,,
1,1.0,0.0,3,0.0008,False,,
2,1.0,0.0,3,0.0008,False,,
3,1.0,0.0,3,0.0008,False,,
0,2.0,0.0,3,0.0008,False,,
1,2.0,0.0,3,0.0008,False,,
2,2.0,0.0,3,0.0008,False,,
3,2.0,0.0,3,0.0008,False,,
0,3.0,0.0,3,0.004,False,,
1,3.0,0.0,3,0.004,False,,
2,3.0,0.0,3,0.004,False,,
3,3.0,0.0,3,0.004,False,,
0,0.0,1.0,3,0.0182,True,,
1,0.0,1.0,3,0.0182,True,,
2,0.0,1.0,3,0.0182,False,,
3,0.0,1.0,3,0.0182,True,,
0,1.0,1.0,3,0.0028000000000000004,True,,
1,1.0,1.0,3,0.0028000000000000004,False,,
2,1.0,1.0,3,0.0028000000000000004,True,,
3,1.0,1.0,3,0.0028000000000000004,True,,
0,2.0,1.0,3,0.0028000000000000004,False,,
1,2.0,1.0,3,0.0028000000000000004,False,,
2,2.0,1.0,3,0.0028000000000000004,False,,
3,2.0,1.0,3,0.0028000000000000004,False,,
0,3.0,1.0,3,0.014000000000000002,True,,
1,3.0,1.0,3,0.014000000000000002,False,,
2,3.0,1.0,3,0.014000000000000002,False,,
3,3.0,1.0,3,0.014000000000000002,False,,
0,0.0,2.0,3,0.006500000000000001,True,,
1,0.0,2.0,3,0.006500000000000001,True,,
2,0.0,2.0,3,0.006500000000000001,False,,
3,0.0,2.0,3,0.006500000000000001,True,,
0,1.0,2.0,3,0.001,True,,
1,1.0,2.0,3,0.001,False,,
2,1.0,2.0,3,0.001,True,,
3,1.0,2.0,3,0.001,True,,
0,2.0,2.0,3,0.001,True,,
1,2.0,2.0,3,0.001,True,,
2,2.0,2.0,3,0.001,True,,
3,2.0,2.0,3,0.001,True,,
0,3.0,2.0,3,0.005000000000000001,False,,
1,3.0,2.0,3,0.005000000000000001,False,,
2,3.0,2.0,3,0.005000000000000001,False,,
3,3.0,2.0,3,0.005000000000000001,False,,
0,0.0,3.0,3,0.006500000000000001,False,,
1,0.0,3.0,3,0.006500000000000001,False,,
2,0.0,3.0,3,0.006500000000000001,False,,
3,0.0,3.0,3,0.006500000000000001,False,,
0,1.0,3.0,3,0.001,False,,
1,1.0,3.0,3,0.001,False,,
2,1.0,3.0,3,0.001,False,,
3,1.0,3.0,3,0.001,False,,
0,2.0,3.0,3,0.001,False,,
1,2.0,3.0,3,0.001,False,,
2,2.0,3.0,3,0.001,False,,
3,2.0,3.0,3,0.001,False,,
0,3.0,3.0,3,0.005000000000000001,False,,
1,3.0,3.0,3,0.005000000000000001,False,,
2,3.0,3.0,3,0.005000000000000001,False,,
3,3.0,3.0,3,0.005000000000000001,False,,
0,,,0,0.019799999999999998,False,0.0,0.0
1,,,0,0.019799999999999998,False,0.0,0.0
2,,,0,0.019799999999999998,False,0.0,0.0
3,,,0,0.019799999999999998,False,0.0,0.0
0,,,0,0.019799999999999998,False,1.0,0.0
1,,,0,0.019799999999999998,False,1.0,0.0
2,,,0,0.019799999999999998,False,1.0,0.0
3,,,0,0.019799999999999998,False,1.0,0.0
0,,,0,0.009,False,2.0,0.0
1,,,0,0.009,False,2.0,0.0
2,,,0,0.009,False,2.0,0.0
3,,,0,0.009,False,2.0,0.0
0,,,0,0.036,False,3.0,0.0
1,,,0,0.036,False,3.0,0.0
2,,,0,0.036,False,3.0,0.0
3,,,0,0.036,False,3.0,0.0
0,,,0,0.030600000000000002,False,4.0,0.0
1,,,0,0.030600000000000002,False,4.0,0.0
2,,,0,0.030600000000000002,False,4.0,0.0
3,,,0,0.030600000000000002,False,4.0,0.0
0,,,0,0.0648,False,5.0,0.0
1,,,0,0.0648,False,5.0,0.0
2,,,0,0.0648,False,5.0,0.0
3,,,0,0.0648,False,5.0,0.0
0,,,0,0.0187,False,0.0,1.0
1,,,0,0.0187,False,0.0,1.0
2,,,0,0.0187,False,0.0,1.0
3,,,0,0.0187,False,0.0,1.0
0,,,0,0.0187,False,1.0,1.0
1,,,0,0.0187,False,1.0,1.0
2,,,0,0.0187,False,1.0,1.0
3,,,0,0.0187,False,1.0,1.0
0,,,0,0.0085,False,2.0,1.0
1,,,0,0.0085,False,2.0,1.0
2,,,0,0.0085,False,2.0,1.0
3,,,0,0.0085,False,2.0,1.0
0,,,0,0.034,False,3.0,1.0
1,,,0,0.034,False,3.0,1.0
2,,,0,0.034,False,3.0,1.0
3,,,0,0.034,False,3.0,1.0
0,,,0,0.028900000000000006,False,4.0,1.0
1,,,0,0.028900000000000006,False,4.0,1.0
2,,,0,0.028900000000000006,False,4.0,1.0
3,,,0,0.028900000000000006,False,4.0,1.0
0,,,0,0.061200000000000004,False,5.0,1.0
1,,,0,0.061200000000000004,False,5.0,1.0
2,,,0,0.061200000000000004,False,5.0,1.0
3,,,0,0.061200000000000004,False,5.0,1.0
0,,,0,0.020900000000000002,True,0.0,2.0
1,,,0,0.020900000000000002,True,0.0,2.0
2,,,0,0.020900000000000002,True,0.0,2.0
3,,,0,0.020900000000000002,True,0.0,2.0
0,,,0,0.020900000000000002,True,1.0,2.0
1,,,0,0.020900000000000002,True,1.0,2.0
2,,,0,0.020900000000000002,False,1.0,2.0
3,,,0,0.020900000000000002,True,1.0,2.0
0,,,0,0.009500000000000001,False,2.0,2.0
1,,,0,0.009500000000000001,False,2.0,2.0
2,,,0,0.009500000000000001,False,2.0,2.0
3,,,0,0.009500000000000001,False,2.0,2.0
0,,,0,0.038000000000000006,False,3.0,2.0
1,,,0,0.038000000000000006,False,3.0,2.0
2,,,0,0.038000000000000006,False,3.0,2.0
3,,,0,0.038000000000000006,False,3.0,2.0
0,,,0,0.0323,True,4.0,2.0
1,,,0,0.0323,True,4.0,2.0
2,,,0,0.0323,True,4.0,2.0
3,,,0,0.0323,False,4.0,2.0
0,,,0,0.0684,True,5.0,2.0
1,,,0,0.0684,False,5.0,2.0
2,,,0,0.0684,True,5.0,2.0
3,,,0,0.0684,True,5.0,2.0
0,,,0,0.0055000000000000005,False,0.0,3.0
1,,,0,0.0055000000000000005,False,0.0,3.0
2,,,0,0.0055000000000000005,False,0.0,3.0
3,,,0,0.0055000000000000005,False,0.0,3.0
0,,,0,0.0055000000000000005,False,1.0,3.0
1,,,0,0.0055000000000000005,False,1.0,3.0
2,,,0,0.0055000000000000005,False,1.0,3.0
3,,,0,0.0055000000000000005,False,1.0,3.0
0,,,0,0.0025000000000000005,False,2.0,3.0
1,,,0,0.0025000000000000005,False,2.0,3.0
2,,,0,0.0025000000000000005,False,2.0,3.0
3,,,0,0.0025000000000000005,False,2.0,3.0
0,,,0,0.010000000000000002,True,3.0,3.0
1,,,0,0.010000000000000002,True,3.0,3.0
2,,,0,0.010000000000000002,False,3.0,3.0
3,,,0,0.010000000000000002,False,3.0,3.0
0,,,0,0.0085,True,4.0,3.0
1,,,0,0.0085,True,4.0,3.0
2,,,0,0.0085,True,4.0,3.0
3,,,0,0.0085,False,4.0,3.0
0,,,0,0.018,True,5.0,3.0
1,,,0,0.018,False,5.0,3.0
2,,,0,0.018,True,5.0,3.0
3,,,0,0.018,True,5.0,3.0
0,,,1,0.019799999999999998,True,0.0,0.0
1,,,1,0.019799999999999998,True,0.0,0.0
2,,,1,0.019799999999999998,True,0.0,0.0
3,,,1,0.019799999999999998,True,0.0,0.0
0,,,1,0.019799999999999998,True,1.0,0.0
1,,,1,0.019799999999999998,True,1.0,0.0
2,,,1,0.019799999999999998,False,1.0,0.0
3,,,1,0.019799999999999998,True,1.0,0.0
0,,,1,0.009,False,2.0,0.0
1,,,1,0.009,False,2.0,0.0
2,,,1,0.009,False,2.0,0.0
3,,,1,0.009,False,2.0,0.0
0,,,1,0.036,False,3.0,0.0
1,,,1,0.036,False,3.0,0.0
2,,,1,0.036,False,3.0,0.0
3,,,1,0.036,False,3.0,0.0
0,,,1,0.030600000000000002,True,4.0,0.0
1,,,1,0.030600000000000002,True,4.0,0.0
2,,,1,0.030600000000000002,True,4.0,0.0
3,,,1,0.030600000000000002,False,4.0,0.0
0,,,1,0.0648,True,5.0,0.0
1,,,1,0.0648,False,5.0,0.0
2,,,1,0.0648,True,5.0,0.0
3,,,1,0.0648,True,5.0,0.0
0,,,1,0.0187,True,0.0,1.0
1,,,1,0.0187,True,0.0,1.0
2,,,1,0.0187,True,0.0,1.0
3,,,1,0.0187,True,0.0,1.0
0,,,1,0.0187,True,1.0,1.0
1,,,1,0.0187,True,1.0,1.0
2,,,1,0.0187,False,1.0,1.0
3,,,1,0.0187,True,1.0,1.0
0,,,1,0.0085,False,2.0,1.0
1,,,1,0.0085,False,2.0,1.0
2,,,1,0.0085,False,2.0,1.0
3,,,1,0.0085,False,2.0,1.0
0,,,1,0.034,True,3.0,1.0
1,,,1,0.034,True,3.0,1.0
2,,,1,0.034,False,3.0,1.0
3,,,1,0.034,False,3.0,1.0
0,,,1,0.028900000000000006,True,4.0,1.0
1,,,1,0.028900000000000006,True,4.0,1.0
2,,,1,0.028900000000000006,True,4.0,1.0
3,,,1,0.028900000000000006,False,4.0,1.0
0,,,1,0.061200000000000004,True,5.0,1.0
1,,,1,0.061200000000000004,False,5.0,1.0
2,,,1,0.061200000000000004,True,5.0,1.0
3,,,1,0.061200000000000004,True,5.0,1.0
0,,,1,0.020900000000000002,True,0.0,2.0
1,,,1,0.020900000000000002,True,0.0,2.0
2,,,1,0.020900000000000002,True,0.0,2.0
3,,,1,0.020900000000000002,True,0.0,2.0
0,,,1,0.020900000000000002,True,1.0,2.0
1,,,1,0.020900000000000002,True,1.0,2.0
2,,,1,0.020900000000000002,False,1.0,2.0
3,,,1,0.020900000000000002,True,1.0,2.0
0,,,1,0.009500000000000001,False,2.0,2.0
1,,,1,0.009500000000000001,False,2.0,2.0
2,,,1,0.009500000000000001,False,2.0,2.0
3,,,1,0.009500000000000001,False,2.0,2.0
0,,,1,0.038000000000000006,False,3.0,2.0
1,,,1,0.038000000000000006,False,3.0,2.0
2,,,1,0.038000000000000006,False,3.0,2.0
3,,,1,0.038000000000000006,False,3.0,2.0
0,,,1,0.0323,True,4.0,2.0
1,,,1,0.0323,True,4.0,2.0
2,,,1,0.0323,True,4.0,2.0
3,,,1,0.0323,False,4.0,2.0
0,,,1,0.0684,True,5.0,2.0
1,,,1,0.0684,False,5.0,2.0
2,,,1,0.0684,True,5.0,2.0
3,,,1,0.0684,True,5.0,2.0
0,,,1,0.0055000000000000005,False,0.0,3.0
1,,,1,0.0055000000000000005,False,0.0,3.0
2,,,1,0.0055000000000000005,False,0.0,3.0
3,,,1,0.0055000000000000005,False,0.0,3.0
0,,,1,0.0055000000000000005,False,1.0,3.0
1,,,1,0.0055000000000000005,False,1.0,3.0
2,,,1,0.0055000000000000005,False,1.0,3.0
3,,,1,0.0055000000000000005,False,1.0,3.0
0,,,1,0.0025000000000000005,False,2.0,3.0
1,,,1,0.0025000000000000005,False,2.0,3.0
2,,,1,0.0025000000000000005,False,2.0,3.0
3,,,1,0.0025000000000000005,False,2.0,3.0
0,,,1,0.010000000000000002,True,3.0,3.0
1,,,1,0.010000000000000002,True,3.0,3.0
2,,,1,0.010000000000000002,False,3.0,3.0
3,,,1,0.010000000000000002,False,3.0,3.0
0,,,1,0.0085,True,4.0,3.0
1,,,1,0.0085,True,4.0,3.0
2,,,1,0.0085,True,4.0,3.0
3,,,1,0.0085,False,4.0,3.0
0,,,1,0.018,True,5.0,3.0
1,,,1,0.018,False,5.0,3.0
2,,,1,0.018,True,5.0,3.0
3,,,1,0.018,True,5.0,3.0
0,,,2,0.019799999999999998,True,0.0,0.0
1,,,2,0.019799999999999998,True,0.0,0.0
2,,,2,0.019799999999999998,True,0.0,0.0
3,,,2,0.019799999999999998,True,0.0,0.0
0,,,2,0.019799999999999998,True,1.0,0.0
1,,,2,0.019799999999999998,True,1.0,0.0
2,,,2,0.019799999999999998,False,1.0,0.0
3,,,2,0.019799999999999998,True,1.0,0.0
0,,,2,0.009,False,2.0,0.0
1,,,2,0.009,False,2.0,0.0
2,,,2,0.009,False,2.0,0.0
3,,,2,0.009,False,2.0,0.0
0,,,2,0.036,False,3.0,0.0
1,,,2,0.036,False,3.0,0.0
2,,,2,0.036,False,3.0,0.0
3,,,2,0.036,False,3.0,0.0
0,,,2,0.030600000000000002,True,4.0,0.0
1,,,2,0.030600000000000002,True,4.0,0.0
2,,,2,0.030600000000000002,True,4.0,0.0
3,,,2,0.030600000000000002,False,4.0,0.0
0,,,2,0.0648,True,5.0,0.0
1,,,2,0.0648,False,5.0,0.0
2,,,2,0.0648,True,5.0,0.0
3,,,2,0.0648,True,5.0,0.0
0,,,2,0.0187,True,0.0,1.0
1,,,2,0.0187,True,0.0,1.0
2,,,2,0.0187,True,0.0,1.0
3,,,2,0.0187,True,0.0,1.0
0,,,2,0.0187,True,1.0,1.0
1,,,2,0.0187,True,1.0,1.0
2,,,2,0.0187,False,1.0,1.0
3,,,2,0.0187,True,1.0,1.0
0,,,2,0.0085,False,2.0,1.0
1,,,2,0.0085,False,2.0,1.0
2,,,2,0.0085,False,2.0,1.0
3,,,2,0.0085,False,2.0,1.0
0,,,2,0.034,True,3.0,1.0
1,,,2,0.034,True,3.0,1.0
2,,,2,0.034,False,3.0,1.0
3,,,2,0.034,False,3.0,1.0
0,,,2,0.028900000000000006,True,4.0,1.0
1,,,2,0.028900000000000006,True,4.0,1.0
2,,,2,0.028900000000000006,True,4.0,1.0
3,,,2,0.028900000000000006,False,4.0,1.0
0,,,2,0.061200000000000004,True,5.0,1.0
1,,,2,0.061200000000000004,False,5.0,1.0
2,,,2,0.061200000000000004,True,5.0,1.0
3,,,2,0.061200000000000004,True,5.0,1.0
0,,,2,0.020900000000000002,True,0.0,2.0
1,,,2,0.020900000000000002,True,0.0,2.0
2,,,2,0.020900000000000002,True,0.0,2.0
3,,,2,0.020900000000000002,True,0.0,2.0
0,,,2,0.020900000000000002,True,1.0,2.0
1,,,2,0.020900000000000002,True,1.0,2.0
2,,,2,0.020900000000000002,False,1.0,2.0
3,,,2,0.020900000000000002,True,1.0,2.0
0,,,2,0.009500000000000001,False,2.0,2.0
1,,,2,0.009500000000000001,False,2.0,2.0
2,,,2,0.009500000000000001,False,2.0,2.0
3,,,2,0.009500000000000001,False,2.0,2.0
0,,,2,0.038000000000000006,False,3.0,2.0
1,,,2,0.038000000000000006,False,3.0,2.0
2,,,2,0.038000000000000006,False,3.0,2.0
3,,,2,0.038000000000000006,False,3.0,2.0
0,,,2,0.0323,True,4.0,2.0
1,,,2,0.0323,True,4.0,2.0
2,,,2,0.0323,True,4.0,2.0
3,,,2,0.0323,False,4.0,2.0
0,,,2,0.0684,True,5.0,2.0
1,,,2,0.0684,False,5.0,2.0
2,,,2,0.0684,True,5.0,2.0
3,,,2,0.0684,True,5.0,2.0
0,,,2,0.0055000000000000005,False,0.0,3.0
1,,,2,0.0055000000000000005,False,0.0,3.0
2,,,2,0.0055000000000000005,False,0.0,3.0
3,,,2,0.0055000000000000005,False,0.0,3.0
0,,,2,0.0055000000000000005,False,1.0,3.0
1,,,2,0.0055000000000000005,False,1.0,3.0
2,,,2,0.0055000000000000005,False,1.0,3.0
3,,,2,0.0055000000000000005,False,1.0,3.0
0,,,2,0.0025000000000000005,False,2.0,3.0
1,,,2,0.0025000000000000005,False,2.0,3.0
2,,,2,0.0025000000000000005,False,2.0,3.0
3,,,2,0.0025000000000000005,False,2.0,3.0
0,,,2,0.010000000000000002,True,3.0,3.0
1,,,2,0.010000000000000002,True,3.0,3.0
2,,,2,0.010000000000000002,False,3.0,3.0
3,,,2,0.010000000000000002,False,3.0,3.0
0,,,2,0.0085,True,4.0,3.0
1,,,2,0.0085,True,4.0,3.0
2,,,2,0.0085,True,4.0,3.0
3,,,2,0.0085,False,4.0,3.0
0,,,2,0.018,True,5.0,3.0
1,,,2,0.018,False,5.0,3.0
2,,,2,0.018,True,5.0,3.0
3,,,2,0.018,True,5.0,3.0
0,,,3,0.019799999999999998,True,0.0,0.0
1,,,3,0.019799999999999998,True,0.0,0.0
2,,,3,0.019799999999999998,True,0.0,0.0
3,,,3,0.019799999999999998,True,0.0,0.0
0,,,3,0.019799999999999998,True,1.0,0.0
1,,,3,0.019799999999999998,True,1.0,0.0
2,,,3,0.019799999999999998,False,1.0,0.0
3,,,3,0.019799999999999998,True,1.0,0.0
0,,,3,0.009,False,2.0,0.0
1,,,3,0.009,False,2.0,0.0
2,,,3,0.009,False,2.0,0.0
3,,,3,0.009,False,2.0,0.0
0,,,3,0.036,False,3.0,0.0
1,,,3,0.036,False,3.0,0.0
2,,,3,0.036,False,3.0,0.0
3,,,3,0.036,False,3.0,0.0
0,,,3,0.030600000000000002,True,4.0,0.0
1,,,3,0.030600000000000002,True,4.0,0.0
2,,,3,0.030600000000000002,True,4.0,0.0
3,,,3,0.030600000000000002,False,4.0,0.0
0,,,3,0.0648,True,5.0,0.0
1,,,3,0.0648,False,5.0,0.0
2,,,3,0.0648,True,5.0,0.0
3,,,3,0.0648,True,5.0,0.0
0,,,3,0.0187,True,0.0,1.0
1,,,3,0.0187,True,0.0,1.0
2,,,3,0.0187,True,0.0,1.0
3,,,3,0.0187,True,0.0,1.0
0,,,3,0.0187,True,1.0,1.0
1,,,3,0.0187,True,1.0,1.0
2,,,3,0.0187,False,1.0,1.0
3,,,3,0.0187,True,1.0,1.0
0,,,3,0.0085,False,2.0,1.0
1,,,3,0.0085,False,2.0,1.0
2,,,3,0.0085,False,2.0,1.0
3,,,3,0.0085,False,2.0,1.0
0,,,3,0.034,True,3.0,1.0
1,,,3,0.034,True,3.0,1.0
2,,,3,0.034,False,3.0,1.0
3,,,3,0.034,False,3.0,1.0
0,,,3,0.028900000000000006,True,4.0,1.0
1,,,3,0.028900000000000006,True,4.0,1.0
2,,,3,0.028900000000000006,True,4.0,1.0
3,,,3,0.028900000000000006,False,4.0,1.0
0,,,3,0.061200000000000004,True,5.0,1.0
1,,,3,0.061200000000000004,False,5.0,1.0
2,,,3,0.061200000000000004,True,5.0,1.0
3,,,3,0.061200000000000004,True,5.0,1.0
0,,,3,0.020900000000000002,False,0.0,2.0
1,,,3,0.020900000000000002,False,0.0,2.0
2,,,3,0.020900000000000002,False,0.0,2.0
3,,,3,0.020900000000000002,False,0.0,2.0
0,,,3,0.020900000000000002,False,1.0,2.0
1,,,3,0.020900000000000002,False,1.0,2.0
2,,,3,0.020900000000000002,False,1.0,2.0
3,,,3,0.020900000000000002,False,1.0,2.0
0,,,3,0.009500000000000001,False,2.0,2.0
1,,,3,0.009500000000000001,False,2.0,2.0
2,,,3,0.009500000000000001,False,2.0,2.0
3,,,3,0.009500000000000001,False,2.0,2.0
0,,,3,0.038000000000000006,False,3.0,2.0
1,,,3,0.038000000000000006,False,3.0,2.0
2,,,3,0.038000000000000006,False,3.0,2.0
